LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,SCH_FTETEACH_NOTCERT,SCH_FTETEACH_FY,SCH_FTETEACH_SY,SCH_TEACHERS_CURR_TOT,SCH_TEACHERS_PREV_TOT,SCH_FTETEACH_ABSENT,SCH_FTECOUNSELORS,SCH_FTESECURITY_LEO,SCH_FTESECURITY_GUA,SCH_FTESERVICES_NUR,SCH_FTESERVICES_PSY,SCH_FTESERVICES_SOC
VA,VIRGINIA,5100870,CLARKE CO PBLC SCHS,352,Boyce Elementary,510087000352,No,26.11,26.11,0.0,4.0,2.0,24.0,24.0,6.0,1.0,0.0,0.0,1.0,0.45,0.25
VA,VIRGINIA,5100870,CLARKE CO PBLC SCHS,353,Johnson-Williams Middle,510087000353,No,40.0,40.0,0.0,1.0,5.0,45.0,35.0,13.0,1.0,0.0,0.0,1.0,0.45,0.25
VA,VIRGINIA,5100870,CLARKE CO PBLC SCHS,354,D.G. Cooley Elementary,510087000354,No,42.0,42.0,0.0,2.0,1.0,42.0,42.0,9.0,1.0,0.0,0.0,1.0,0.45,0.25
VA,VIRGINIA,5100870,CLARKE CO PBLC SCHS,2100,Clarke County High,510087002100,No,60.0,60.0,0.0,2.0,5.0,60.0,48.0,20.0,2.0,2.0,0.0,1.0,0.45,0.25
VA,VIRGINIA,5100930,COLONIAL BEACH PBLC SCHS,1956,Colonial Beach Elementary,510093001956,No,25.0,25.0,0.0,1.0,1.0,25.0,23.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0
VA,VIRGINIA,5100930,COLONIAL BEACH PBLC SCHS,1957,Colonial Beach High,510093001957,No,16.0,16.0,0.0,0.0,2.0,16.0,15.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0
VA,VIRGINIA,5100960,COLONIAL HEIGHTS CITY PBLC SCHS,361,Colonial Heights High,510096000361,No,87.0,87.0,0.0,6.0,5.0,87.0,87.0,40.0,4.0,1.0,0.0,1.0,1.0,1.0
VA,VIRGINIA,5100960,COLONIAL HEIGHTS CITY PBLC SCHS,362,Colonial Heights Middle,510096000362,No,54.0,54.0,0.0,4.0,2.0,54.0,47.0,17.0,2.0,1.0,0.0,1.0,0.0,0.0
VA,VIRGINIA,5100960,COLONIAL HEIGHTS CITY PBLC SCHS,364,Lakeview Elementary,510096000364,No,34.0,34.0,0.0,0.0,0.0,34.0,33.0,25.0,1.0,1.0,0.0,1.0,0.0,0.0
VA,VIRGINIA,5100960,COLONIAL HEIGHTS CITY PBLC SCHS,365,North Elementary,510096000365,No,30.0,30.0,0.0,0.0,0.0,30.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
VA,VIRGINIA,5100960,COLONIAL HEIGHTS CITY PBLC SCHS,366,Tussing Elementary,510096000366,No,48.0,48.0,0.0,5.0,4.0,48.0,39.0,26.0,1.0,1.0,0.0,1.0,0.0,0.0
VA,VIRGINIA,5100990,COVINGTON CITY PBLC SCHS,367,Covington High,510099000367,No,30.0,28.0,2.0,2.0,1.0,30.0,27.0,3.0,2.0,0.8,0.0,0.8,0.0,0.0
VA,VIRGINIA,5100990,COVINGTON CITY PBLC SCHS,368,Edgemont Primary,510099000368,No,29.0,29.0,0.0,1.0,0.0,29.0,27.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0
VA,VIRGINIA,5100990,COVINGTON CITY PBLC SCHS,369,Jeter-Watson Intermediate,510099000369,No,21.0,21.0,0.0,2.0,0.0,22.0,20.0,7.0,1.0,1.0,0.0,1.5,0.0,0.0
VA,VIRGINIA,5101020,CRAIG CO PBLC SCHS,372,McCleary Elementary,510102000372,No,16.76,16.76,0.0,0.0,2.0,21.0,1.0,3.0,1.0,0.5,0.0,0.5,1.0,0.0
VA,VIRGINIA,5101020,CRAIG CO PBLC SCHS,2111,Craig County High,510102002111,No,31.5,31.5,0.0,2.0,1.0,33.0,30.0,3.0,1.0,1.0,0.0,0.5,0.5,0.0
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,374,A.G. Richardson Elementary,510105000374,No,41.5,41.5,0.0,0.0,1.0,42.0,40.0,9.0,1.0,1.0,0.0,1.0,0.5,0.16
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,376,Culpeper County High,510105000376,No,82.5,81.5,1.0,7.0,2.0,82.0,70.0,32.0,4.0,1.0,1.0,1.0,0.25,0.5
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,377,Culpeper Middle,510105000377,No,71.0,71.0,0.0,5.0,6.0,71.0,55.0,9.0,3.0,1.0,1.0,1.0,0.25,0.5
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,378,Farmington Elementary,510105000378,No,49.5,49.5,0.0,5.0,2.0,49.0,44.0,12.0,1.0,1.0,0.0,1.0,0.5,0.16
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,380,Pearl Sample Elementary,510105000380,No,48.0,47.0,1.0,2.0,3.0,48.0,41.0,15.0,1.0,1.0,0.0,1.0,0.5,0.16
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,382,Sycamore Park Elementary,510105000382,No,46.5,46.5,0.0,3.0,7.0,46.0,42.0,12.0,2.0,1.0,0.0,1.0,0.5,0.16
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,1612,Emerald Hill Elementary,510105001612,No,51.0,51.0,0.0,2.0,2.0,51.0,43.0,11.0,1.0,1.0,0.0,1.0,0.5,0.16
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,1958,Floyd T. Binns Middle,510105001958,No,62.0,61.0,1.0,8.0,3.0,62.0,47.0,12.0,2.0,1.0,1.0,1.0,0.25,0.5
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,1959,Galbreath-Marshall Building,510105001959,No,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,2748,Yowell Elementary,510105002748,No,51.0,51.0,0.0,4.0,3.0,50.0,46.0,9.0,1.0,1.0,0.0,1.0,0.5,0.16
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,2758,Eastern View High,510105002758,No,89.5,87.5,2.0,6.0,8.0,89.0,77.0,18.0,4.0,1.0,1.0,1.0,0.25,0.5
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,57,Cumberland High,510108000057,No,33.5,33.5,0.0,3.0,2.0,33.0,71.0,11.0,1.0,1.0,0.0,0.5,0.33,0.0
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,58,Cumberland Middle,510108000058,No,28.0,27.0,1.0,7.0,2.0,28.0,37.0,6.0,1.0,1.0,0.0,0.5,0.33,0.0
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,383,Cumberland Elementary,510108000383,No,44.0,43.0,1.0,3.0,1.0,44.0,88.0,18.0,1.0,1.0,0.0,1.0,0.34,0.0
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,268,Schoolfield Elementary,510111000268,No,33.0,25.0,8.0,7.0,0.0,36.0,29.0,8.0,1.0,0.0,0.0,1.0,0.23,0.0
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,388,Forest Hills Elementary,510111000388,No,15.0,14.0,1.0,2.0,0.0,16.0,11.0,3.0,0.0,0.0,0.0,1.0,0.23,0.0
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,389,G.L.H. Johnson Elementary,510111000389,No,26.0,25.0,1.0,2.0,2.0,35.0,26.0,12.0,0.0,0.0,0.0,1.0,0.23,0.0
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,390,George Washington High,510111000390,No,81.67,69.67,12.0,5.0,5.0,94.0,77.0,33.0,4.0,0.0,6.0,2.0,0.23,0.0
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,391,Grove Park Preschool,510111000391,No,12.0,12.0,0.0,0.0,0.0,13.0,12.0,5.0,0.0,0.0,0.0,1.0,0.23,0.0
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,394,O. Trent Bonner Middle,510111000394,No,38.0,31.0,7.0,2.0,3.0,47.0,28.0,12.0,2.0,0.0,2.0,1.0,0.23,0.0
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,395,Park Avenue Elementary,510111000395,No,24.0,21.0,3.0,1.0,2.0,28.0,19.0,10.0,1.0,0.0,0.0,1.0,0.23,0.0
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,398,Woodberry Hills Elementary,510111000398,No,19.0,18.0,1.0,1.0,3.0,27.0,22.0,7.0,1.0,0.0,0.0,1.0,0.23,0.0
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,1233,Westwood Middle,510111001233,No,33.33,30.33,3.0,3.0,2.0,42.0,31.0,15.0,2.0,0.0,2.0,1.0,0.23,0.0
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2261,Galileo Magnet High,510111002261,No,20.0,17.0,3.0,1.0,2.0,22.0,18.0,5.0,1.0,0.0,1.0,1.0,0.23,0.0
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2872,The Northside Preschool,510111002872,No,8.0,8.0,0.0,0.0,0.0,9.0,8.0,5.0,0.0,0.0,0.0,1.0,0.23,0.0
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2960,Edwin A. Gibson Elementary,510111002960,No,29.0,24.0,5.0,5.0,2.0,36.0,26.0,10.0,1.0,0.0,0.0,1.0,0.23,0.0
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,401,Clintwood Elementary,510114000401,No,33.0,33.0,0.0,2.0,1.0,33.0,29.0,17.0,1.0,1.0,0.0,1.0,0.0,0.0
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,404,Ervinton Elementary,510114000404,No,9.5,9.5,0.0,1.0,2.0,14.0,14.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,408,Sandlick Elementary,510114000408,No,25.0,25.0,0.0,1.0,0.0,35.0,35.0,2.0,1.0,0.5,0.0,1.0,0.2,0.0
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2981,Ridgeview High School,510114002981,No,48.0,48.0,0.0,0.0,0.0,48.0,46.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2982,Ridgeview Middle School,510114002982,No,36.0,36.0,0.0,1.0,2.0,36.0,36.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,409,Dinwiddie County Middle,510117000409,No,67.0,60.0,7.0,5.0,3.0,67.0,57.0,3.0,3.0,1.0,0.0,1.0,0.6,0.6
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,410,Dinwiddie County High,510117000410,No,85.0,75.0,10.0,4.0,3.0,85.0,70.0,3.0,5.0,1.0,0.0,1.0,0.6,0.6
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,411,Dinwiddie Elementary,510117000411,No,28.0,26.0,2.0,0.0,0.0,28.0,24.0,1.0,1.0,0.0,0.0,1.0,0.4,0.4
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,414,Midway Elementary,510117000414,No,26.0,23.0,3.0,2.0,1.0,26.0,22.0,1.0,1.0,1.0,0.0,1.0,0.3,0.3
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,416,Sutherland Elementary,510117000416,No,40.0,38.0,2.0,0.0,2.0,40.0,34.0,1.0,1.0,1.0,0.0,1.0,0.4,0.4
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,417,Southside Elementary,510117000417,No,37.0,35.0,2.0,2.0,2.0,37.0,32.0,1.0,1.0,0.0,0.0,1.0,0.4,0.4
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,418,Sunnyside Elementary,510117000418,No,22.0,22.0,0.0,0.0,0.0,22.0,20.0,1.0,1.0,0.0,0.0,1.0,0.3,0.3
VA,VIRGINIA,5101200,ESSEX CO PBLC SCHS,419,Essex High,510120000419,No,47.0,43.0,4.0,10.0,10.0,43.0,40.0,27.0,2.0,1.0,0.0,1.0,0.0,0.0
VA,VIRGINIA,5101200,ESSEX CO PBLC SCHS,420,Essex Intermediate,510120000420,No,40.0,40.0,0.0,2.0,5.0,34.0,42.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0
VA,VIRGINIA,5101200,ESSEX CO PBLC SCHS,421,Tappahannock Elementary,510120000421,No,40.0,38.0,2.0,0.0,5.0,37.0,43.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,59,Chantilly High,510126000059,No,202.67,198.67,4.0,12.0,7.33,208.0,182.0,67.0,14.0,1.0,5.0,0.33,3.0,3.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,61,Belvedere Elementary,510126000061,No,54.5,54.1,0.4,2.4,1.0,57.0,45.0,17.5,1.5,0.0,0.0,0.33,0.5,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,73,Bren Mar Park Elementary,510126000073,No,45.6,43.9,1.7,4.5,2.0,47.0,33.0,10.0,1.0,0.0,0.0,0.33,0.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,86,Stone Middle,510126000086,No,50.83,49.83,1.0,2.0,0.0,54.0,52.0,16.5,4.0,1.0,1.0,0.25,0.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,88,Waples Mill Elementary,510126000088,No,61.0,61.0,0.0,7.0,1.4,63.0,50.0,28.7,2.0,0.0,0.0,0.33,1.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,422,Fairfax County Adult High,510126000422,No,9.0,9.0,0.0,1.0,0.0,9.0,7.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,423,Annandale High,510126000423,No,157.82,151.82,6.0,12.0,7.0,165.0,138.0,42.67,10.0,1.0,4.0,0.33,2.0,1.5
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,424,Annandale Terrace Elementary,510126000424,No,56.8,52.8,4.0,11.0,5.6,58.0,24.0,20.2,1.5,0.0,0.0,0.33,1.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,426,Bailey's Elementary,510126000426,No,62.4,62.4,0.0,3.0,4.0,64.0,57.0,21.4,1.5,0.0,0.0,0.33,1.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,428,Beech Tree Elementary,510126000428,No,32.4,32.4,0.0,1.0,3.0,33.0,29.0,11.5,1.0,0.0,0.0,0.33,0.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,429,Belle View Elementary,510126000429,No,41.6,40.6,1.0,1.0,2.0,42.0,38.0,22.6,1.5,0.0,0.0,0.25,0.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,431,Braddock Elementary,510126000431,No,67.5,67.5,0.0,4.0,7.6,69.0,56.0,19.6,2.0,0.0,0.0,0.33,1.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,433,Brookfield Elementary,510126000433,No,61.8,61.8,0.0,2.0,3.0,64.0,55.0,20.8,2.0,0.0,0.0,0.33,0.5,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,435,Bucknell Elementary,510126000435,No,29.6,28.6,1.0,1.0,0.0,30.0,24.0,8.0,1.0,0.0,0.0,0.25,0.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,438,Bush Hill Elementary,510126000438,No,38.4,33.4,5.0,6.0,3.0,41.0,29.0,7.0,1.0,0.0,0.0,0.25,0.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,439,Camelot Elementary,510126000439,No,47.2,43.2,4.0,2.2,6.0,48.0,39.0,17.0,1.5,0.0,0.0,0.25,1.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,440,Cameron Elementary,510126000440,No,40.0,39.0,1.0,6.0,2.0,40.0,23.0,12.0,1.0,0.0,0.0,0.25,0.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,441,Canterbury Woods Elementary,510126000441,No,52.0,51.0,1.0,3.0,3.0,54.0,47.0,18.4,1.5,0.0,0.0,0.33,0.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,442,Cardinal Forest Elementary,510126000442,No,45.2,42.2,3.0,2.9,4.0,47.0,35.0,21.0,1.5,0.0,0.0,0.5,1.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,448,Chesterbrook Elementary,510126000448,No,43.9,42.9,1.0,3.5,6.0,45.0,32.0,5.4,1.5,0.0,0.0,0.33,0.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,449,Churchill Road Elementary,510126000449,No,50.0,46.0,4.0,4.0,6.0,50.0,39.0,14.0,1.5,0.0,0.0,0.25,1.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,450,Clermont Elementary,510126000450,No,36.0,34.0,2.0,0.0,2.0,39.0,30.0,13.0,1.5,0.0,0.0,0.25,0.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,452,Columbia Elementary,510126000452,No,38.0,35.0,3.0,1.0,7.4,40.0,32.0,5.6,2.0,0.0,0.0,0.33,0.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,453,Cooper Middle,510126000453,No,54.33,53.33,1.0,5.5,7.67,58.0,43.0,13.0,4.0,1.0,1.0,0.25,0.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,454,Crestwood Elementary,510126000454,No,50.5,50.5,0.0,1.0,2.0,51.0,46.0,12.0,1.8,0.0,0.0,0.33,1.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,455,Cunningham Park Elementary,510126000455,No,38.1,38.1,0.0,3.2,3.0,41.0,25.0,6.0,1.0,0.0,0.0,0.25,0.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,458,Dogwood Elementary,510126000458,No,61.0,61.0,0.0,3.0,1.0,61.0,55.0,17.0,2.0,0.0,0.0,0.25,1.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,460,Hutchison Elementary,510126000460,No,79.1,79.1,0.0,3.0,1.0,81.0,69.0,17.0,2.0,0.0,0.0,0.25,1.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,461,Edison High,510126000461,No,154.0,150.0,4.0,7.0,5.0,160.0,137.0,37.17,9.0,1.0,4.0,0.25,1.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,463,Fairfax High,510126000463,No,151.33,149.33,2.0,8.67,2.0,157.0,138.0,51.0,12.0,1.0,4.0,0.33,2.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,464,Fairfax Villa Elementary,510126000464,No,49.2,49.2,0.0,4.0,0.0,51.0,38.0,12.0,1.5,0.0,0.0,0.2,0.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,466,Fairhill Elementary,510126000466,No,37.5,35.3,2.2,5.0,2.0,40.0,31.0,6.7,1.5,0.0,0.0,0.25,0.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,467,Fairview Elementary,510126000467,No,44.2,41.8,2.4,3.0,2.0,46.0,33.0,16.4,1.5,0.0,0.0,0.25,0.5,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,468,Falls Church High,510126000468,No,162.5,160.17,2.33,3.5,10.0,169.0,154.0,19.0,9.0,1.0,5.0,0.33,1.0,2.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,469,Flint Hill Elementary,510126000469,No,42.1,42.1,0.0,1.6,2.4,45.0,36.0,12.8,1.5,0.0,0.0,0.25,0.0,0.5
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,470,Floris Elementary,510126000470,No,50.2,48.2,2.0,1.0,5.5,52.0,47.0,21.2,1.5,0.0,0.0,0.25,0.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,471,Forest Edge Elementary,510126000471,No,51.1,49.1,2.0,6.3,3.0,53.0,35.0,7.0,2.0,0.0,0.0,0.33,1.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,472,Forestdale Elementary,510126000472,No,50.0,47.0,3.0,2.0,6.0,50.0,39.0,17.0,1.5,0.0,0.0,0.25,0.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,473,Fort Hunt Elementary,510126000473,No,43.2,40.2,3.0,2.0,2.0,44.0,34.0,13.0,1.5,0.0,0.0,0.33,0.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,474,Sandburg Middle,510126000474,No,100.33,98.33,2.0,8.0,7.0,103.0,82.0,31.67,6.0,1.0,0.67,0.33,1.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,475,Whitman Middle,510126000475,No,74.67,71.67,3.0,4.0,3.67,76.0,60.0,22.0,4.0,1.0,1.0,0.33,1.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,476,Franconia Elementary,510126000476,No,36.7,35.7,1.0,3.0,3.0,39.0,29.0,5.5,1.0,0.0,0.0,0.25,0.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,477,Sherman Elementary,510126000477,No,34.0,30.0,4.0,4.0,4.0,34.0,24.0,14.0,1.0,0.0,0.0,0.25,0.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,478,Freedom Hill Elementary,510126000478,No,47.9,45.9,2.0,2.4,4.0,49.0,39.0,14.0,1.5,0.0,0.0,0.25,0.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,479,Frost Middle,510126000479,No,85.83,83.83,2.0,2.33,0.5,88.0,79.0,29.0,5.67,1.0,2.0,0.33,1.0,2.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,480,Garfield Elementary,510126000480,No,30.2,30.2,0.0,3.0,0.0,31.0,27.0,10.0,1.0,0.0,0.0,0.25,0.0,0.78
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,481,Glasgow Middle,510126000481,No,139.83,135.17,4.67,7.67,13.0,143.0,107.0,44.0,8.0,1.0,0.0,0.5,1.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,482,Glen Forest Elementary,510126000482,No,88.0,85.0,3.0,8.0,12.0,88.0,70.0,27.0,2.5,0.0,0.0,0.5,1.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,483,Graham Road Elementary,510126000483,No,38.6,38.6,0.0,1.0,3.0,39.0,34.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,484,Great Falls Elementary,510126000484,No,37.9,35.9,2.0,5.0,3.0,43.0,30.0,11.7,1.5,0.0,0.0,0.25,0.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,486,Greenbriar East Elementary,510126000486,No,65.3,65.3,0.0,5.0,2.0,66.0,58.0,34.0,2.5,0.0,0.0,0.33,1.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,487,Greenbriar West Elementary,510126000487,No,56.5,54.5,2.0,3.0,3.0,57.0,44.0,17.5,2.0,0.0,0.0,0.33,0.5,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,488,Groveton Elementary,510126000488,No,64.4,63.4,1.0,5.0,4.0,66.0,50.0,22.0,2.0,0.0,0.0,0.25,2.0,0.5
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,489,West Potomac High,510126000489,No,184.5,179.67,4.83,4.0,13.83,191.0,170.0,55.17,12.0,1.0,6.0,0.25,2.0,2.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,490,Gunston Elementary,510126000490,No,39.3,34.3,5.0,1.4,3.0,42.0,36.0,8.0,1.0,0.0,0.0,1.0,0.5,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,491,Haycock Elementary,510126000491,No,57.2,55.2,2.0,6.0,9.0,58.0,44.0,17.0,2.0,0.0,0.0,0.25,1.0,0.5
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,492,Hayfield Elementary,510126000492,No,46.9,46.9,0.0,1.0,1.0,50.0,44.0,16.0,1.5,0.0,0.0,0.25,0.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,493,Hayfield Secondary,510126000493,No,182.0,180.67,1.33,5.0,10.0,194.0,175.0,48.0,13.0,2.0,5.0,0.25,2.0,2.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,494,Herndon Elementary,510126000494,No,68.5,68.5,0.0,1.0,5.0,70.0,54.0,28.5,2.0,0.0,0.0,0.33,1.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,495,Herndon High,510126000495,No,171.67,168.33,3.33,7.0,11.33,176.0,153.0,58.5,10.0,1.0,5.0,0.5,1.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,496,Herndon Middle,510126000496,No,90.5,86.5,4.0,6.0,5.5,92.0,69.0,38.0,6.0,1.0,1.0,0.5,1.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,497,Bryant High,510126000497,No,36.67,33.17,3.5,0.5,2.0,39.0,29.0,8.5,4.0,1.0,2.5,0.25,1.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,499,Hollin Meadows Elementary,510126000499,No,53.1,51.1,2.0,4.0,3.0,57.0,47.0,15.7,2.5,0.0,0.0,0.33,1.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,500,Holmes Middle,510126000500,No,82.5,79.5,3.0,7.0,7.0,85.0,67.0,15.83,5.0,1.0,1.0,0.33,1.0,2.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,501,Hunt Valley Elementary,510126000501,No,47.2,47.2,0.0,1.0,4.0,49.0,46.0,15.7,1.9,0.0,0.0,0.25,1.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,502,Hunters Woods Elementary School for the Arts and Sciences,510126000502,No,54.5,54.5,0.0,4.0,3.0,56.0,48.0,19.6,2.0,0.0,0.0,0.25,1.0,0.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,503,Hybla Valley Elementary,510126000503,No,75.5,75.5,0.0,0.0,5.0,76.0,70.0,26.0,2.0,0.0,0.0,0.25,0.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,504,Irving Middle,510126000504,No,70.5,70.5,0.0,3.5,3.0,75.0,64.0,27.83,5.0,1.0,1.0,0.5,0.0,1.0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,505,Stuart High,510126000505,No,164.67,158.67,6.0,7.0,19.0,167.0,142.0,54.67,10.0,1.0,7.0,0.33,1.0,1.5
