LEA_STATE,LEA_STATE_NAME,NCESLEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,JJ,DISABILITY_CATEGORY,CF_M,HH_M,RC39_M,RC79TO40_M,RC80_M,RF_M,SS_M,CF_F,HH_F,PPPS_F,RC39_F,RC79TO40_F,RC80_F,SS_F,PPPS_M,RF_F,TOTAL_STUDENTS_REPORTED
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,2758,Eastern View High,510105002758,No,SLI,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,2758,Eastern View High,510105002758,No,VI,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,57,Cumberland High,510108000057,No,AUT,0,0,0,0,5,0,2,0,3,0,0,0,1,0,0,0,11
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,57,Cumberland High,510108000057,No,EMN,0,1,0,0,7,0,2,0,0,0,0,1,3,0,0,0,14
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,57,Cumberland High,510108000057,No,HI,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,57,Cumberland High,510108000057,No,MD,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,57,Cumberland High,510108000057,No,MR,0,0,0,3,2,0,0,0,0,0,0,2,0,0,0,0,7
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,57,Cumberland High,510108000057,No,OHI,0,0,0,0,3,0,1,0,0,0,0,0,2,1,0,0,7
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,57,Cumberland High,510108000057,No,SLD,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,7
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,58,Cumberland Middle,510108000058,No,AUT,0,0,2,0,3,0,1,0,0,0,0,0,1,0,0,0,7
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,58,Cumberland Middle,510108000058,No,EMN,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,5
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,58,Cumberland Middle,510108000058,No,MR,0,0,4,0,2,0,0,0,0,0,2,0,2,0,0,0,10
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,58,Cumberland Middle,510108000058,No,OHI,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,8
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,58,Cumberland Middle,510108000058,No,SLD,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,13
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,58,Cumberland Middle,510108000058,No,SLI,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,4
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,383,Cumberland Elementary,510108000383,No,AUT,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,4
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,383,Cumberland Elementary,510108000383,No,EMN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,383,Cumberland Elementary,510108000383,No,HI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,383,Cumberland Elementary,510108000383,No,MD,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,383,Cumberland Elementary,510108000383,No,MR,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,383,Cumberland Elementary,510108000383,No,OHI,0,0,0,0,9,0,0,0,0,0,0,1,2,0,0,0,12
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,383,Cumberland Elementary,510108000383,No,SLD,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,6
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,383,Cumberland Elementary,510108000383,No,SLI,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,20
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,268,Schoolfield Elementary,510111000268,No,AUT,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,5
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,268,Schoolfield Elementary,510111000268,No,DD,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,268,Schoolfield Elementary,510111000268,No,EMN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,268,Schoolfield Elementary,510111000268,No,MR,0,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0,9
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,268,Schoolfield Elementary,510111000268,No,OHI,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,5
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,268,Schoolfield Elementary,510111000268,No,SLD,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,12
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,268,Schoolfield Elementary,510111000268,No,SLI,0,0,0,0,9,0,0,0,0,0,0,0,13,0,1,0,23
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,388,Forest Hills Elementary,510111000388,No,AUT,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,388,Forest Hills Elementary,510111000388,No,MD,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,388,Forest Hills Elementary,510111000388,No,MR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,388,Forest Hills Elementary,510111000388,No,OHI,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,388,Forest Hills Elementary,510111000388,No,OI,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,388,Forest Hills Elementary,510111000388,No,SLD,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,388,Forest Hills Elementary,510111000388,No,SLI,0,0,0,0,9,0,0,0,0,1,0,0,7,0,6,0,23
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,389,G.L.H. Johnson Elementary,510111000389,No,AUT,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,389,G.L.H. Johnson Elementary,510111000389,No,EMN,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,389,G.L.H. Johnson Elementary,510111000389,No,MD,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,389,G.L.H. Johnson Elementary,510111000389,No,MR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,389,G.L.H. Johnson Elementary,510111000389,No,OHI,0,0,1,0,8,0,0,0,0,0,0,0,3,0,0,0,12
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,389,G.L.H. Johnson Elementary,510111000389,No,OI,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,389,G.L.H. Johnson Elementary,510111000389,No,SLD,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,389,G.L.H. Johnson Elementary,510111000389,No,SLI,0,0,0,0,14,0,0,0,0,0,0,0,4,0,0,0,18
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,390,George Washington High,510111000390,No,AUT,0,1,11,1,3,0,2,0,0,0,3,0,1,0,0,0,22
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,390,George Washington High,510111000390,No,EMN,0,0,0,6,5,1,2,0,0,0,0,2,5,1,0,0,22
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,390,George Washington High,510111000390,No,MD,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,390,George Washington High,510111000390,No,MR,0,0,2,3,3,0,1,0,0,0,1,2,5,0,0,0,17
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,390,George Washington High,510111000390,No,OHI,0,3,2,4,38,0,2,0,1,0,0,0,12,1,0,0,63
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,390,George Washington High,510111000390,No,OI,0,0,0,1,0,0,0,0,0,0,1,1,5,0,0,0,8
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,390,George Washington High,510111000390,No,SLD,0,5,1,8,45,0,0,0,3,0,0,0,46,0,0,0,108
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,390,George Washington High,510111000390,No,SLI,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,394,O. Trent Bonner Middle,510111000394,No,AUT,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,394,O. Trent Bonner Middle,510111000394,No,EMN,0,1,0,2,4,0,2,0,0,0,1,1,0,0,0,0,11
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,394,O. Trent Bonner Middle,510111000394,No,MD,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,394,O. Trent Bonner Middle,510111000394,No,MR,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,394,O. Trent Bonner Middle,510111000394,No,OHI,0,0,1,7,13,1,0,0,0,0,0,0,10,0,0,0,32
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,394,O. Trent Bonner Middle,510111000394,No,OI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,394,O. Trent Bonner Middle,510111000394,No,SLD,0,1,0,1,19,0,0,0,0,0,0,1,15,0,0,0,37
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,394,O. Trent Bonner Middle,510111000394,No,SLI,0,0,1,0,5,0,0,0,0,0,0,0,3,0,0,0,9
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,394,O. Trent Bonner Middle,510111000394,No,TBI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,395,Park Avenue Elementary,510111000395,No,AUT,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,395,Park Avenue Elementary,510111000395,No,DD,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,4
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,395,Park Avenue Elementary,510111000395,No,EMN,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,8
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,395,Park Avenue Elementary,510111000395,No,MR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,395,Park Avenue Elementary,510111000395,No,OHI,0,0,0,2,6,0,1,0,0,0,0,0,7,0,0,0,16
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,395,Park Avenue Elementary,510111000395,No,OI,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,395,Park Avenue Elementary,510111000395,No,SLD,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,9
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,395,Park Avenue Elementary,510111000395,No,SLI,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,14
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,398,Woodberry Hills Elementary,510111000398,No,AUT,0,0,8,3,4,0,0,0,0,0,4,0,0,0,0,0,19
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,398,Woodberry Hills Elementary,510111000398,No,HI,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,398,Woodberry Hills Elementary,510111000398,No,OHI,0,0,1,1,8,0,0,0,0,0,0,0,4,0,0,0,14
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,398,Woodberry Hills Elementary,510111000398,No,SLD,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,398,Woodberry Hills Elementary,510111000398,No,SLI,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,13
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,1233,Westwood Middle,510111001233,No,AUT,0,0,5,2,3,0,3,0,0,0,1,0,3,0,0,0,17
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,1233,Westwood Middle,510111001233,No,EMN,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,1233,Westwood Middle,510111001233,No,HI,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,1233,Westwood Middle,510111001233,No,MD,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,1233,Westwood Middle,510111001233,No,MR,0,0,5,3,2,0,0,0,0,0,8,0,1,0,0,0,19
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,1233,Westwood Middle,510111001233,No,OHI,0,0,1,0,17,0,0,0,0,0,0,1,5,0,0,0,24
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,1233,Westwood Middle,510111001233,No,SLD,0,0,0,0,19,0,0,0,0,0,0,0,17,0,0,0,36
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,1233,Westwood Middle,510111001233,No,SLI,0,0,0,0,2,0,0,0,0,1,0,0,4,0,0,0,7
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2261,Galileo Magnet High,510111002261,No,AUT,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,6
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2261,Galileo Magnet High,510111002261,No,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2261,Galileo Magnet High,510111002261,No,MD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2261,Galileo Magnet High,510111002261,No,OHI,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,5
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2261,Galileo Magnet High,510111002261,No,SLD,0,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,6
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2261,Galileo Magnet High,510111002261,No,SLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2960,Edwin A. Gibson Elementary,510111002960,No,AUT,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2960,Edwin A. Gibson Elementary,510111002960,No,DD,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2960,Edwin A. Gibson Elementary,510111002960,No,EMN,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2960,Edwin A. Gibson Elementary,510111002960,No,MR,0,0,5,0,0,0,0,0,0,0,3,0,1,0,0,0,9
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2960,Edwin A. Gibson Elementary,510111002960,No,OHI,0,0,2,0,11,0,0,0,0,0,2,0,1,0,0,0,16
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2960,Edwin A. Gibson Elementary,510111002960,No,SLD,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,10
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2960,Edwin A. Gibson Elementary,510111002960,No,SLI,0,0,0,0,15,0,0,0,0,2,0,0,6,0,1,0,24
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,401,Clintwood Elementary,510114000401,No,AUT,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,5
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,401,Clintwood Elementary,510114000401,No,EMN,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,401,Clintwood Elementary,510114000401,No,HI,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,401,Clintwood Elementary,510114000401,No,MD,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,401,Clintwood Elementary,510114000401,No,MR,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,401,Clintwood Elementary,510114000401,No,OHI,0,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,18
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,401,Clintwood Elementary,510114000401,No,SLD,0,0,0,0,17,2,0,0,0,0,0,0,5,0,0,0,24
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,401,Clintwood Elementary,510114000401,No,SLI,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,16
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,404,Ervinton Elementary,510114000404,No,AUT,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,404,Ervinton Elementary,510114000404,No,EMN,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,4
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,404,Ervinton Elementary,510114000404,No,MD,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,404,Ervinton Elementary,510114000404,No,OHI,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,404,Ervinton Elementary,510114000404,No,SLD,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,4
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,404,Ervinton Elementary,510114000404,No,SLI,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,408,Sandlick Elementary,510114000408,No,AUT,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,408,Sandlick Elementary,510114000408,No,DD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,408,Sandlick Elementary,510114000408,No,EMN,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,408,Sandlick Elementary,510114000408,No,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,408,Sandlick Elementary,510114000408,No,MD,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,4
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,408,Sandlick Elementary,510114000408,No,MR,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,408,Sandlick Elementary,510114000408,No,OHI,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,10
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,408,Sandlick Elementary,510114000408,No,SLD,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,17
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,408,Sandlick Elementary,510114000408,No,SLI,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,17
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,408,Sandlick Elementary,510114000408,No,TBI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2981,Ridgeview High School,510114002981,No,AUT,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2981,Ridgeview High School,510114002981,No,EMN,0,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,6
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2981,Ridgeview High School,510114002981,No,HI,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2981,Ridgeview High School,510114002981,No,MD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2981,Ridgeview High School,510114002981,No,MR,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2981,Ridgeview High School,510114002981,No,OHI,0,1,0,0,12,0,0,0,0,0,0,0,1,0,0,0,14
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2981,Ridgeview High School,510114002981,No,OI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2981,Ridgeview High School,510114002981,No,SLD,0,0,0,0,40,0,0,0,0,0,0,0,20,0,0,0,60
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2981,Ridgeview High School,510114002981,No,SLI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2981,Ridgeview High School,510114002981,No,VI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2982,Ridgeview Middle School,510114002982,No,AUT,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2982,Ridgeview Middle School,510114002982,No,EMN,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,7
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2982,Ridgeview Middle School,510114002982,No,HI,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2982,Ridgeview Middle School,510114002982,No,MD,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2982,Ridgeview Middle School,510114002982,No,MR,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,7
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2982,Ridgeview Middle School,510114002982,No,OHI,0,0,0,0,14,1,1,0,1,0,0,0,3,0,0,0,20
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2982,Ridgeview Middle School,510114002982,No,OI,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2982,Ridgeview Middle School,510114002982,No,SLD,0,0,0,0,25,0,0,0,0,0,0,0,15,0,0,0,40
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2982,Ridgeview Middle School,510114002982,No,SLI,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,409,Dinwiddie County Middle,510117000409,No,AUT,0,0,2,2,1,0,3,0,0,0,1,0,0,1,0,0,10
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,409,Dinwiddie County Middle,510117000409,No,EMN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,409,Dinwiddie County Middle,510117000409,No,HI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,409,Dinwiddie County Middle,510117000409,No,MD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,409,Dinwiddie County Middle,510117000409,No,MR,0,0,10,0,0,0,1,0,0,0,1,0,0,0,0,0,12
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,409,Dinwiddie County Middle,510117000409,No,OHI,0,1,2,3,31,0,2,0,0,0,3,1,12,1,0,0,56
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,409,Dinwiddie County Middle,510117000409,No,SLD,0,1,1,5,47,0,1,0,0,0,0,3,29,0,0,0,87
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,409,Dinwiddie County Middle,510117000409,No,SLI,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,4
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,410,Dinwiddie County High,510117000410,No,AUT,0,0,3,2,4,0,3,0,0,0,0,0,0,1,0,0,13
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,410,Dinwiddie County High,510117000410,No,EMN,0,1,0,0,2,0,0,0,0,0,1,1,2,0,0,0,7
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,410,Dinwiddie County High,510117000410,No,HI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,410,Dinwiddie County High,510117000410,No,MD,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,4
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,410,Dinwiddie County High,510117000410,No,MR,0,1,9,0,3,0,0,0,1,0,5,0,0,0,0,0,19
