LEA_STATE,LEA_STATE_NAME,NCESLEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,JJ,EDUCATIONAL_ENVIRONMENT,BL_RACE_7,MU_RACE_7,PI_RACE_7,HI_RACE_7,WH_RACE_7,AS_RACE_7,AM_RACE_7,TOTAL_STUDENTS_REPORTED
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,531,Lynbrook Elementary,510126000531,No,RC39,0,0,0,3,1,2,0,6
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,531,Lynbrook Elementary,510126000531,No,RC79TO40,0,0,0,31,0,1,0,32
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,531,Lynbrook Elementary,510126000531,No,RC80,2,1,0,40,1,3,0,47
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,532,Madison High,510126000532,No,HH,0,0,0,0,3,0,0,3
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,532,Madison High,510126000532,No,PPPS,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,532,Madison High,510126000532,No,RC39,1,0,0,6,11,4,0,22
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,532,Madison High,510126000532,No,RC79TO40,4,7,0,19,34,5,0,69
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,532,Madison High,510126000532,No,RC80,7,11,1,13,102,12,0,146
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,532,Madison High,510126000532,No,SS,1,1,0,1,4,2,0,9
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,533,Mantua Elementary,510126000533,No,PPPS,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,533,Mantua Elementary,510126000533,No,RC79TO40,1,2,0,7,19,1,0,30
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,533,Mantua Elementary,510126000533,No,RC80,3,7,0,9,40,9,0,68
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,535,Marshall High,510126000535,No,HH,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,535,Marshall High,510126000535,No,PPPS,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,535,Marshall High,510126000535,No,RC39,3,1,0,8,16,7,0,35
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,535,Marshall High,510126000535,No,RC79TO40,4,4,0,35,26,11,1,81
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,535,Marshall High,510126000535,No,RC80,2,10,0,30,83,11,0,136
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,535,Marshall High,510126000535,No,RF,0,0,0,1,2,0,0,3
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,535,Marshall High,510126000535,No,SS,1,0,0,8,8,3,1,21
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,536,Marshall Road Elementary,510126000536,No,PPPS,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,536,Marshall Road Elementary,510126000536,No,RC39,1,1,0,10,23,5,1,41
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,536,Marshall Road Elementary,510126000536,No,RC79TO40,2,2,0,7,28,5,0,44
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,536,Marshall Road Elementary,510126000536,No,RC80,1,2,0,7,14,6,0,30
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,538,McLean High,510126000538,No,HH,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,538,McLean High,510126000538,No,PPPS,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,538,McLean High,510126000538,No,RC39,1,2,0,4,21,3,0,31
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,538,McLean High,510126000538,No,RC79TO40,2,2,0,17,23,5,0,49
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,538,McLean High,510126000538,No,RC80,4,13,0,13,75,18,1,124
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,538,McLean High,510126000538,No,SS,0,0,0,3,8,2,0,13
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,539,Mosby Woods Elementary,510126000539,No,RC39,0,1,0,0,0,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,539,Mosby Woods Elementary,510126000539,No,RC79TO40,6,2,0,16,14,11,0,49
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,539,Mosby Woods Elementary,510126000539,No,RC80,3,3,0,5,21,8,0,40
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,540,Mount Eagle Elementary,510126000540,No,RC79TO40,2,0,0,9,1,0,0,12
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,540,Mount Eagle Elementary,510126000540,No,RC80,3,2,0,22,10,2,0,39
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,542,Mount Vernon High,510126000542,No,HH,1,0,0,1,1,0,0,3
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,542,Mount Vernon High,510126000542,No,RC39,6,0,0,13,6,3,0,28
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,542,Mount Vernon High,510126000542,No,RC79TO40,66,5,1,67,30,8,0,177
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,542,Mount Vernon High,510126000542,No,RC80,48,3,1,47,39,11,0,149
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,542,Mount Vernon High,510126000542,No,RF,1,1,0,0,0,0,0,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,542,Mount Vernon High,510126000542,No,SS,10,1,0,7,10,5,0,33
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,543,Mount Vernon Woods Elementary,510126000543,No,RC39,1,0,0,0,0,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,543,Mount Vernon Woods Elementary,510126000543,No,RC79TO40,14,0,0,16,0,0,0,30
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,543,Mount Vernon Woods Elementary,510126000543,No,RC80,11,2,0,13,0,2,0,28
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,544,Navy Elementary,510126000544,No,PPPS,0,0,0,0,0,2,0,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,544,Navy Elementary,510126000544,No,RC39,0,0,0,0,3,4,0,7
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,544,Navy Elementary,510126000544,No,RC79TO40,2,1,0,0,13,4,0,20
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,544,Navy Elementary,510126000544,No,RC80,3,4,0,6,29,11,0,53
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,546,North Springfield Elementary,510126000546,No,PPPS,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,546,North Springfield Elementary,510126000546,No,RC79TO40,0,0,0,2,0,0,0,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,546,North Springfield Elementary,510126000546,No,RC80,2,2,0,20,20,10,1,55
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,548,Oak View Elementary,510126000548,No,RC39,1,0,0,1,1,1,0,4
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,548,Oak View Elementary,510126000548,No,RC79TO40,2,1,0,6,17,5,0,31
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,548,Oak View Elementary,510126000548,No,RC80,3,7,0,10,56,7,0,83
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,548,Oak View Elementary,510126000548,No,SS,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,549,Oakton Elementary,510126000549,No,PPPS,0,0,0,0,0,1,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,549,Oakton Elementary,510126000549,No,RC39,0,1,0,1,7,1,0,10
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,549,Oakton Elementary,510126000549,No,RC79TO40,3,2,0,7,11,5,0,28
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,549,Oakton Elementary,510126000549,No,RC80,2,1,1,7,27,1,0,39
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,549,Oakton Elementary,510126000549,No,SS,0,0,0,0,0,1,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,550,Oakton High,510126000550,No,RC39,4,1,0,7,14,12,0,38
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,550,Oakton High,510126000550,No,RC79TO40,13,3,0,27,34,12,1,90
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,550,Oakton High,510126000550,No,RC80,8,8,0,19,75,19,1,130
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,550,Oakton High,510126000550,No,SS,2,0,0,0,12,3,0,17
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,551,Olde Creek Elementary,510126000551,No,RC39,10,5,0,6,17,3,0,41
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,551,Olde Creek Elementary,510126000551,No,RC79TO40,6,0,0,3,6,0,1,16
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,551,Olde Creek Elementary,510126000551,No,RC80,1,3,0,5,18,3,0,30
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,552,Orange Hunt Elementary,510126000552,No,RC79TO40,0,2,0,1,6,0,0,9
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,552,Orange Hunt Elementary,510126000552,No,RC80,3,6,0,8,54,1,1,73
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,553,Parklawn Elementary,510126000553,No,PPPS,0,0,0,1,0,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,553,Parklawn Elementary,510126000553,No,RC79TO40,4,0,0,17,3,1,0,25
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,553,Parklawn Elementary,510126000553,No,RC80,7,1,0,12,9,2,0,31
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,556,Pine Spring Elementary,510126000556,No,RC79TO40,0,2,0,19,2,1,0,24
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,556,Pine Spring Elementary,510126000556,No,RC80,0,1,0,17,7,1,0,26
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,557,Poe Middle,510126000557,No,RC39,5,0,0,25,5,7,1,43
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,557,Poe Middle,510126000557,No,RC79TO40,7,1,0,65,2,3,0,78
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,557,Poe Middle,510126000557,No,RC80,4,0,0,22,6,8,0,40
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,559,Ravensworth Elementary,510126000559,No,PPPS,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,559,Ravensworth Elementary,510126000559,No,RC79TO40,1,2,0,6,12,2,0,23
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,559,Ravensworth Elementary,510126000559,No,RC80,1,3,0,15,33,7,1,60
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,559,Ravensworth Elementary,510126000559,No,SS,1,0,0,0,0,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,560,Riverside Elementary,510126000560,No,RC39,3,0,0,0,0,0,0,3
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,560,Riverside Elementary,510126000560,No,RC79TO40,5,0,0,8,0,0,0,13
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,560,Riverside Elementary,510126000560,No,RC80,17,2,0,31,7,1,1,59
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,560,Riverside Elementary,510126000560,No,SS,1,0,0,0,0,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,561,Robinson Secondary,510126000561,No,HH,0,0,0,0,2,0,0,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,561,Robinson Secondary,510126000561,No,PPPS,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,561,Robinson Secondary,510126000561,No,RC39,9,5,0,26,40,14,1,95
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,561,Robinson Secondary,510126000561,No,RC79TO40,11,9,0,33,77,9,0,139
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,561,Robinson Secondary,510126000561,No,RC80,15,21,0,40,203,20,2,301
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,561,Robinson Secondary,510126000561,No,RF,0,1,0,0,1,1,0,3
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,561,Robinson Secondary,510126000561,No,SS,2,2,0,1,27,4,0,36
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,562,Rolling Valley Elementary,510126000562,No,HH,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,562,Rolling Valley Elementary,510126000562,No,RC39,2,1,0,1,4,1,1,10
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,562,Rolling Valley Elementary,510126000562,No,RC79TO40,2,0,0,5,7,0,0,14
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,562,Rolling Valley Elementary,510126000562,No,RC80,4,5,0,8,21,5,1,44
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,563,Rose Hill Elementary,510126000563,No,RC39,2,0,0,2,3,3,1,11
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,563,Rose Hill Elementary,510126000563,No,RC79TO40,7,2,0,23,5,5,0,42
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,563,Rose Hill Elementary,510126000563,No,RC80,4,0,0,21,11,3,0,39
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,564,Shrevewood Elementary,510126000564,No,RC39,1,1,0,3,7,7,0,19
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,564,Shrevewood Elementary,510126000564,No,RC79TO40,1,0,0,6,1,2,0,10
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,564,Shrevewood Elementary,510126000564,No,RC80,1,3,1,12,30,11,0,58
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,565,Sleepy Hollow Elementary,510126000565,No,RC39,0,1,0,9,10,3,0,23
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,565,Sleepy Hollow Elementary,510126000565,No,RC79TO40,1,1,0,3,1,0,0,6
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,565,Sleepy Hollow Elementary,510126000565,No,RC80,0,1,0,19,10,2,0,32
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,566,South Lakes High,510126000566,No,PPPS,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,566,South Lakes High,510126000566,No,RC39,16,3,0,32,28,9,0,88
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,566,South Lakes High,510126000566,No,RC79TO40,29,10,0,57,44,8,0,148
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,566,South Lakes High,510126000566,No,RC80,26,12,0,52,99,11,0,200
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,566,South Lakes High,510126000566,No,RF,1,0,0,0,1,0,0,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,566,South Lakes High,510126000566,No,SS,8,1,0,8,10,1,0,28
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,567,Spring Hill Elementary,510126000567,No,RC39,0,0,0,0,2,1,0,3
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,567,Spring Hill Elementary,510126000567,No,RC79TO40,2,5,0,8,12,6,0,33
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,567,Spring Hill Elementary,510126000567,No,RC80,0,3,0,6,30,5,0,44
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,568,Springfield Estates Elementary,510126000568,No,PPPS,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,568,Springfield Estates Elementary,510126000568,No,RC39,0,0,0,1,0,2,0,3
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,568,Springfield Estates Elementary,510126000568,No,RC79TO40,1,0,0,4,3,1,0,9
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,568,Springfield Estates Elementary,510126000568,No,RC80,5,3,0,20,12,10,1,51
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,569,Stenwood Elementary,510126000569,No,PPPS,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,569,Stenwood Elementary,510126000569,No,RC39,0,0,0,0,0,1,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,569,Stenwood Elementary,510126000569,No,RC79TO40,2,1,0,2,8,4,0,17
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,569,Stenwood Elementary,510126000569,No,RC80,2,4,0,2,23,6,0,37
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,570,Stratford Landing Elementary,510126000570,No,PPPS,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,570,Stratford Landing Elementary,510126000570,No,RC79TO40,26,4,0,3,10,2,0,45
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,570,Stratford Landing Elementary,510126000570,No,RC80,4,4,0,1,40,2,0,51
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,571,Sunrise Valley Elementary,510126000571,No,HH,0,0,0,0,0,1,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,571,Sunrise Valley Elementary,510126000571,No,RC39,1,2,0,4,7,1,0,15
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,571,Sunrise Valley Elementary,510126000571,No,RC79TO40,3,3,0,1,7,0,0,14
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,571,Sunrise Valley Elementary,510126000571,No,RC80,4,3,0,5,34,1,0,47
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,571,Sunrise Valley Elementary,510126000571,No,SS,0,1,0,0,0,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,573,Terraset Elementary,510126000573,No,RC39,1,0,0,1,0,0,0,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,573,Terraset Elementary,510126000573,No,RC79TO40,7,2,0,17,13,2,0,41
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,573,Terraset Elementary,510126000573,No,RC80,7,2,0,9,21,1,0,40
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,574,Thoreau Middle,510126000574,No,HH,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,574,Thoreau Middle,510126000574,No,PPPS,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,574,Thoreau Middle,510126000574,No,RC39,1,1,0,2,13,2,0,19
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,574,Thoreau Middle,510126000574,No,RC79TO40,2,1,0,20,15,5,0,43
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,574,Thoreau Middle,510126000574,No,RC80,2,3,1,8,57,5,0,76
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,574,Thoreau Middle,510126000574,No,SS,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,575,Timber Lane Elementary,510126000575,No,PPPS,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,575,Timber Lane Elementary,510126000575,No,RC39,1,0,0,2,2,0,0,5
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,575,Timber Lane Elementary,510126000575,No,RC79TO40,0,1,0,5,2,1,0,9
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,575,Timber Lane Elementary,510126000575,No,RC80,1,1,1,26,11,9,0,49
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,575,Timber Lane Elementary,510126000575,No,SS,0,0,0,1,0,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,576,Twain Middle,510126000576,No,RC39,7,1,0,7,4,3,0,22
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,576,Twain Middle,510126000576,No,RC79TO40,15,0,0,25,5,3,1,49
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,576,Twain Middle,510126000576,No,RC80,13,6,0,31,30,3,0,83
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,576,Twain Middle,510126000576,No,SS,1,0,0,2,0,0,0,3
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,577,Vienna Elementary,510126000577,No,PPPS,0,0,0,0,3,0,0,3
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,577,Vienna Elementary,510126000577,No,RC39,0,0,0,3,5,3,0,11
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,577,Vienna Elementary,510126000577,No,RC79TO40,1,0,0,0,3,0,0,4
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,577,Vienna Elementary,510126000577,No,RC80,2,3,0,4,30,11,0,50
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,580,Wakefield Forest Elementary,510126000580,No,PPPS,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,580,Wakefield Forest Elementary,510126000580,No,RC79TO40,1,3,0,12,15,2,0,33
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,580,Wakefield Forest Elementary,510126000580,No,RC80,0,3,0,5,31,5,0,44
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,582,Washington Mill Elementary,510126000582,No,RC39,7,1,0,5,5,2,0,20
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,582,Washington Mill Elementary,510126000582,No,RC79TO40,12,1,0,14,4,1,0,32
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,582,Washington Mill Elementary,510126000582,No,RC80,5,2,0,12,11,1,1,32
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,582,Washington Mill Elementary,510126000582,No,SS,1,0,0,0,0,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,583,Waynewood Elementary,510126000583,No,PPPS,0,0,0,0,2,0,0,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,583,Waynewood Elementary,510126000583,No,RC39,0,0,1,0,0,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,583,Waynewood Elementary,510126000583,No,RC79TO40,2,0,0,1,1,0,0,4
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,583,Waynewood Elementary,510126000583,No,RC80,3,4,0,7,54,1,0,69
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,584,West Springfield Elementary,510126000584,No,PPPS,0,0,0,2,0,0,0,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,584,West Springfield Elementary,510126000584,No,RC39,0,0,0,0,0,1,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,584,West Springfield Elementary,510126000584,No,RC79TO40,2,2,0,5,15,3,0,27
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,584,West Springfield Elementary,510126000584,No,RC80,1,6,0,2,27,4,1,41
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,584,West Springfield Elementary,510126000584,No,SS,0,1,0,0,0,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,585,West Springfield High,510126000585,No,HH,1,0,0,0,0,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,585,West Springfield High,510126000585,No,RC39,1,2,0,12,11,3,1,30
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,585,West Springfield High,510126000585,No,RC79TO40,11,6,0,22,40,10,0,89
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,585,West Springfield High,510126000585,No,RC80,9,9,1,23,67,8,0,117
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,585,West Springfield High,510126000585,No,SS,1,0,0,3,12,1,0,17
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,586,Westbriar Elementary,510126000586,No,PPPS,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,586,Westbriar Elementary,510126000586,No,RC79TO40,0,0,0,0,6,0,0,6
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,586,Westbriar Elementary,510126000586,No,RC80,3,1,0,3,31,10,0,48
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,587,Westgate Elementary,510126000587,No,RC39,3,0,0,2,0,1,0,6
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,587,Westgate Elementary,510126000587,No,RC79TO40,0,1,0,10,4,1,0,16
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,587,Westgate Elementary,510126000587,No,RC80,2,3,0,9,9,10,0,33
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,588,Westlawn Elementary,510126000588,No,RC79TO40,1,0,0,27,1,1,0,30
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,588,Westlawn Elementary,510126000588,No,RC80,1,3,0,23,15,1,2,45
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,588,Westlawn Elementary,510126000588,No,SS,3,0,0,0,0,0,0,3
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,590,Weyanoke Elementary,510126000590,No,PPPS,0,0,0,0,0,3,0,3
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,590,Weyanoke Elementary,510126000590,No,RC39,3,0,0,4,2,1,0,10
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,590,Weyanoke Elementary,510126000590,No,RC79TO40,9,0,0,23,2,1,3,38
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,590,Weyanoke Elementary,510126000590,No,RC80,6,0,0,19,5,4,0,34
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,594,Wolftrap Elementary,510126000594,No,PPPS,0,0,0,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,594,Wolftrap Elementary,510126000594,No,RC39,0,1,0,0,1,0,0,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,594,Wolftrap Elementary,510126000594,No,RC79TO40,0,1,0,0,8,1,0,10
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,594,Wolftrap Elementary,510126000594,No,RC80,0,0,0,2,27,4,0,33
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,597,Woodburn Elementary,510126000597,No,RC39,0,0,0,1,0,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,597,Woodburn Elementary,510126000597,No,RC79TO40,0,0,0,20,0,0,0,20
