LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_SAL_TOTPERS_WOFED,SCH_FTE_TEACH_WOFED,SCH_SAL_TEACH_WOFED,SCH_NPE_WOFED,SCH_FTE_AID_WOFED,SCH_SAL_AID_WOFED,SCH_FTE_SUP_WOFED,SCH_SAL_SUP_WOFED,SCH_FTE_ADM_WOFED,SCH_SAL_ADM_WOFED,SCH_SAL_TEACH_WFED,SCH_FTE_AID_WFED,SCH_SAL_AID_WFED,SCH_FTE_SUP_WFED,SCH_SAL_SUP_WFED,SCH_FTE_ADM_WFED,SCH_SAL_ADM_WFED,SCH_SAL_TOTPERS_WFED,SCH_NPE_WFED
VA,VIRGINIA,5100990,COVINGTON CITY PBLC SCHS,367,Covington High,510099000367,No,1871795.0,24.5,1423778.0,64677.08,3.0,56481.0,5.0,251340.0,2.0,140196.0,1487139.0,3.0,56481.0,5.0,251340.0,2.0,140196.0,1935156.0,64677.08
VA,VIRGINIA,5100990,COVINGTON CITY PBLC SCHS,368,Edgemont Primary,510099000368,No,1194390.0,17.0,853209.0,34562.28,10.0,161957.0,2.1,109042.0,1.0,70182.0,1199701.0,10.0,161957.0,2.1,109042.0,1.0,70182.0,1540882.0,58445.89
VA,VIRGINIA,5100990,COVINGTON CITY PBLC SCHS,369,Jeter-Watson Intermediate,510099000369,No,1196906.0,18.25,921215.0,28519.85,5.0,88166.0,2.0,111816.0,1.0,75709.0,1033568.0,5.0,88166.0,2.0,111816.0,1.0,75709.0,1309259.0,28519.85
VA,VIRGINIA,5101020,CRAIG CO PBLC SCHS,372,McCleary Elementary,510102000372,No,924155.74,16.76,659346.24,281526.45,0.0,-9.0,3.5,131195.5,3.0,133614.0,918220.42,7.0,121036.59,3.0,131195.5,3.0,133614.0,1304066.51,346807.98
VA,VIRGINIA,5101020,CRAIG CO PBLC SCHS,2111,Craig County High,510102002111,No,1366934.75,25.5,1067684.0,417573.7,0.0,-9.0,2.52,118258.75,4.0,180992.0,1196441.0,10.4,133268.28,2.59,127472.5,4.0,180992.0,1638173.78,433432.34
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,374,A.G. Richardson Elementary,510105000374,No,2271926.48,30.25,1553337.91,87345.45,15.89,283998.87,4.0,202132.16,4.0,232457.54,1726920.91,19.89,358896.28,4.47,212825.52,4.0,232457.54,2531100.25,87345.45
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,376,Culpeper County High,510105000376,No,4348160.26,62.68,3277007.98,375638.91,15.5,257040.95,7.5,349311.25,9.0,464800.08,3277007.98,17.1,284148.86,7.5,349311.25,9.0,464800.08,4375268.17,492846.4
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,377,Culpeper Middle,510105000377,No,3626399.88,54.59,2626117.91,183300.41,10.0,182905.69,6.33,381259.32,8.0,436116.96,2674429.93,13.0,236825.77,6.33,381259.32,8.0,436116.96,3728631.98,183300.41
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,378,Farmington Elementary,510105000378,No,2345503.11,35.41,1641842.23,99298.72,10.77,205716.59,5.2,233555.37,4.0,264388.92,1806655.15,10.77,205716.59,5.2,233555.37,4.0,264388.92,2510316.03,114452.84
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,380,Pearl Sample Elementary,510105000380,No,2208925.13,32.0,1555566.89,91098.42,13.8,265365.11,2.25,93274.4,6.0,294718.73,1848562.7,19.22,379972.75,2.25,93274.4,6.0,294718.73,2616528.58,218446.81
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,382,Sycamore Park Elementary,510105000382,No,2196720.34,30.5,1467129.41,85276.86,14.44,256529.41,4.47,207358.48,5.0,265703.04,1657718.57,16.44,291645.37,4.47,207358.48,6.0,292834.08,2449556.5,236609.79
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,1612,Emerald Hill Elementary,510105001612,No,2548058.66,34.08,1771742.11,105418.06,15.5,289298.38,3.04,162536.25,6.0,324481.92,1836675.55,18.5,358855.3,3.2,172261.41,6.0,324481.92,2692274.18,110005.64
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,1958,Floyd T. Binns Middle,510105001958,No,2770047.43,48.81,2215019.68,142572.89,3.0,64246.92,3.5,195934.95,6.0,294845.88,2231561.92,5.0,103891.18,3.8,212953.98,6.0,294845.88,2843252.96,142572.89
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,1959,Galbreath-Marshall Building,510105001959,No,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,64470.96,1.0,22397.04,0.0,0.0,0.0,0.0,86868.0,0.0
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,2748,Yowell Elementary,510105002748,No,2565762.73,36.0,1761327.74,88380.03,12.27,238971.15,6.08,308951.88,5.0,256511.96,1862097.74,13.27,258374.19,7.08,346894.51,5.0,256511.96,2723878.4,93433.05
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,2758,Eastern View High,510105002758,No,4383505.67,69.13,3367097.36,279074.92,6.0,119076.96,8.0,465161.97,8.0,432169.38,3367097.36,6.0,119076.96,8.0,465161.97,9.0,432169.38,4383505.67,283220.65
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,57,Cumberland High,510108000057,No,1949205.0,31.0,1499284.0,208109.0,1.0,37481.0,3.0,187018.0,4.0,225422.0,1603554.0,1.0,37481.0,3.0,187018.0,4.0,225422.0,449921.0,236128.0
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,58,Cumberland Middle,510108000058,No,1611118.0,28.0,1273581.0,208109.0,2.0,52206.0,2.0,104108.0,3.0,181223.0,1273581.0,2.0,52206.0,2.0,104108.0,3.0,181223.0,337537.0,236128.0
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,383,Cumberland Elementary,510108000383,No,2466759.0,39.0,1746902.0,208109.0,11.0,274597.0,4.0,211853.0,4.0,233407.0,2039573.0,26.0,383594.0,12.0,211853.0,4.0,233407.0,595447.0,236128.0
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,268,Schoolfield Elementary,510111000268,No,1903319.61,31.22,1446239.74,458359.56,6.0,113158.03,2.0,126203.0,4.0,217718.84,1753273.23,12.0,200297.7,3.66,218760.41,4.0,218760.41,2391091.75,48369.56
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,388,Forest Hills Elementary,510111000388,No,958043.56,14.94,658526.53,23562.74,4.23,73053.44,1.88,96889.48,2.0,129574.11,793752.23,6.31,85999.65,1.88,136788.31,2.0,129574.11,1146114.3,32062.74
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,389,G.L.H. Johnson Elementary,510111000389,No,1764749.45,26.0,1309710.97,45199.35,3.0,77831.4,1.25,89354.75,4.87,287852.33,1586261.23,8.0,134997.96,1.85,114385.25,4.87,287852.33,2123496.77,45199.35
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,390,George Washington High,510111000390,No,5032055.1,76.85,4029118.9,617865.95,1.0,22030.03,6.78,360723.42,12.81,620182.75,4568759.12,14.27,232819.12,6.78,360723.42,12.81,620182.75,5782484.41,639890.31
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,391,Grove Park Preschool,510111000391,No,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,303615.2,7.0,115534.02,0.81,30679.53,2.0,83735.21,533563.96,3219.44
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,394,O. Trent Bonner Middle,510111000394,No,2272987.19,37.58,1761520.5,66025.39,1.51,22552.87,3.0,173091.0,5.37,315822.82,2032248.47,11.84,166358.65,3.0,173091.0,5.37,315822.82,2687520.94,66229.63
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,395,Park Avenue Elementary,510111000395,No,1499608.4,22.41,1121197.74,45789.25,3.0,84543.53,1.93,86008.83,4.0,207858.3,1411039.74,8.09,117771.77,3.93,194978.38,4.0,207858.3,1931648.19,45789.25
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,398,Woodberry Hills Elementary,510111000398,No,1324904.61,19.0,962099.77,39421.25,6.0,96447.04,1.25,58243.0,3.9,208114.8,1266208.36,20.99,273009.21,2.2,116240.51,4.0,208114.8,1863572.88,201632.52
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,1233,Westwood Middle,510111001233,No,2081466.52,33.33,1604041.59,53846.17,3.19,37173.42,1.91,99228.41,5.41,341023.1,1757059.97,11.19,156573.5,1.91,99228.41,5.41,341203.1,2354064.98,53846.17
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2261,Galileo Magnet High,510111002261,No,1266718.35,20.0,1036613.01,69568.32,1.0,12587.61,2.0,112854.0,2.0,104663.73,1036613.01,1.0,13605.51,2.0,112854.0,2.0,104663.73,1267736.25,69568.32
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2872,The Northside Preschool,510111002872,No,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,405727.75,8.0,126879.03,1.0,23153.06,1.0,60700.62,616460.46,5923.5
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2960,Edwin A. Gibson Elementary,510111002960,No,1820866.99,29.0,1452469.01,54178.48,4.72,84794.37,1.0,48224.0,4.0,235379.61,1775761.75,14.57,230658.18,2.4,143413.2,4.0,235379.61,2385212.74,59300.65
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,401,Clintwood Elementary,510114000401,No,1227244.73,24.0,975807.25,40541.76,0.0,-9.0,3.0,112628.4,3.0,138809.08,1210728.04,2.0,28123.61,3.0,112628.4,3.0,138809.08,1490289.13,60063.93
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,404,Ervinton Elementary,510114000404,No,514437.81,7.0,266655.09,27497.14,0.0,-9.0,3.0,138048.98,2.0,109733.74,397791.61,0.0,0.0,3.0,138048.98,2.0,109733.74,645574.33,33372.79
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,408,Sandlick Elementary,510114000408,No,1209624.67,25.0,945082.47,38475.04,0.0,-9.0,3.0,126096.7,3.0,138445.5,1268092.38,1.25,19723.88,3.0,126096.7,3.0,138445.5,1552358.46,53777.7
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2981,Ridgeview High School,510114002981,No,2287889.65,47.0,1846846.99,167315.52,0.0,-9.0,4.0,192271.92,6.0,248770.74,2066964.51,3.0,43632.84,4.0,192271.92,6.0,248770.74,2551640.01,256759.41
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2982,Ridgeview Middle School,510114002982,No,1359618.25,26.0,1056436.88,23742.26,0.0,-9.0,3.0,127484.87,4.0,175696.5,1285788.68,1.0,15838.15,3.0,127484.87,4.0,175696.5,1604808.2,34538.06
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,409,Dinwiddie County Middle,510117000409,No,4094750.0,67.0,3027961.0,72000.0,8.0,137160.0,7.0,530030.0,9.0,399599.0,3027961.0,8.0,137160.0,7.0,530030.0,9.0,399599.0,4094750.0,72000.0
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,410,Dinwiddie County High,510117000410,No,5793846.0,85.0,4471279.0,103721.0,10.0,132052.0,10.0,725702.0,10.0,464813.0,4471279.0,10.0,132052.0,10.0,725702.0,10.0,464813.0,5793846.0,103721.0
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,411,Dinwiddie Elementary,510117000411,No,1646646.0,28.0,1207787.0,23002.0,8.0,71277.0,4.0,236897.0,3.0,130685.0,1207787.0,8.0,71277.0,4.0,236897.0,3.0,130685.0,1646646.0,23002.0
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,414,Midway Elementary,510117000414,No,1648172.0,26.0,1213458.0,28440.0,5.0,19100.0,4.0,285155.0,3.0,130459.0,1213458.0,5.0,19100.0,4.0,285155.0,3.0,130459.0,1648172.0,28440.0
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,416,Sutherland Elementary,510117000416,No,2623501.0,40.0,2000021.0,40752.0,12.0,163525.0,5.0,243995.0,4.0,215960.0,2000021.0,12.0,163525.0,5.0,243995.0,4.0,215960.0,2623501.0,40752.0
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,417,Southside Elementary,510117000417,No,2284158.0,37.0,1657512.0,39116.0,11.0,208825.0,4.0,233909.0,4.0,183912.0,1657512.0,11.0,208825.0,4.0,233909.0,4.0,183912.0,2284158.0,39116.0
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,418,Sunnyside Elementary,510117000418,No,1363807.0,22.0,1030451.0,18516.0,4.0,18726.0,4.0,176174.0,3.0,138456.0,1030451.0,4.0,18726.0,4.0,176174.0,3.0,138456.0,1363807.0,18516.0
VA,VIRGINIA,5101200,ESSEX CO PBLC SCHS,419,Essex High,510120000419,No,2300497.38,42.0,1647723.37,128938.22,6.5,139475.25,7.5,356670.0,2.0,156628.76,1647723.37,6.5,139475.25,8.5,408525.28,2.0,156628.76,2352352.66,159363.28
VA,VIRGINIA,5101200,ESSEX CO PBLC SCHS,420,Essex Intermediate,510120000420,No,1761699.41,30.0,1356928.84,181271.36,4.7,73910.56,4.5,176205.09,2.0,154654.92,1356928.84,7.0,129960.63,4.5,176205.09,2.0,154654.92,1817749.48,211696.42
VA,VIRGINIA,5101200,ESSEX CO PBLC SCHS,421,Tappahannock Elementary,510120000421,No,2148862.54,34.0,1592440.42,74228.3,8.0,175699.26,5.0,216986.94,2.0,163735.92,1592440.42,11.0,231749.33,7.6,351810.68,2.0,163735.92,2339736.35,104653.36
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,59,Chantilly High,510126000059,No,15389726.99,153.0,11456581.26,556721.83,0.0,-9.0,26.0,1923537.53,26.5,2009608.2,14955707.94,17.0,555796.48,37.0,2429204.93,28.5,2188699.05,20129408.4,600418.16
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,61,Belvedere Elementary,510126000061,No,3849998.88,41.5,2821898.91,116362.35,6.0,201088.26,4.0,319972.01,8.0,507039.7,3673829.26,18.0,583813.91,5.0,339591.94,8.0,507039.7,5104274.81,129620.52
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,73,Bren Mar Park Elementary,510126000073,No,3010848.83,37.1,2255765.13,73522.74,5.0,153649.69,2.0,156381.0,7.5,445053.01,2883702.57,12.0,381592.88,5.0,239631.59,7.5,445053.01,3949980.05,77195.03
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,86,Stone Middle,510126000086,No,4279974.14,37.83,2950690.31,216788.24,0.0,-9.0,7.0,570360.68,9.0,758923.15,4066009.93,8.0,271838.7,9.0,616652.22,9.0,758923.15,5713424.0,221187.46
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,88,Waples Mill Elementary,510126000088,No,4539717.79,46.0,3321189.24,122940.18,8.5,234354.1,4.0,307727.97,9.0,676446.48,4303604.11,20.5,635965.65,10.0,529100.97,9.0,676446.48,6145117.21,142350.25
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,422,Fairfax County Adult High,510126000422,No,1902595.8,9.0,647172.81,223023.42,0.0,-9.0,5.0,475999.14,11.22,779423.85,647172.81,0.0,0.0,5.0,475999.14,11.22,779423.85,1902595.8,223023.42
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,423,Annandale High,510126000423,No,12307349.28,126.82,9342612.21,525849.35,0.0,-9.0,18.0,1332606.97,22.0,1632130.1,11497135.86,15.0,438027.48,27.5,1713451.44,22.0,1632384.78,15280999.56,542979.72
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,424,Annandale Terrace Elementary,510126000424,No,3708560.88,46.8,2622360.27,80173.12,6.0,195011.06,3.5,221434.31,10.0,669755.24,3332370.18,17.0,502509.08,5.5,376581.91,10.0,669755.24,4881216.41,88036.47
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,426,Bailey's Elementary,510126000426,No,4561785.16,49.4,3295046.32,161825.47,13.0,387907.24,3.88,270075.0,10.0,608756.6,4119891.5,22.0,672209.53,4.5,353883.01,10.0,608756.6,5754740.64,192632.57
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,428,Beech Tree Elementary,510126000428,No,2303491.94,26.4,1651668.35,18601.55,3.0,62459.47,2.0,161633.03,5.5,427731.09,2106648.74,11.0,263952.28,4.0,211767.26,5.5,427731.09,3010099.37,19921.39
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,429,Belle View Elementary,510126000429,No,2947061.4,31.6,2090603.34,96829.39,5.0,191903.99,2.5,191610.11,6.0,472943.96,2797027.85,13.0,456386.88,9.5,344780.0,6.0,472943.96,4071138.69,100282.22
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,431,Braddock Elementary,510126000431,No,4901559.72,55.5,3641615.84,167322.61,8.0,278719.64,5.0,307247.9,9.5,673976.34,4512438.05,14.0,458028.78,6.0,357728.94,9.5,673976.34,6002172.11,171884.75
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,433,Brookfield Elementary,510126000433,No,5035304.22,53.8,3666414.41,76744.31,8.0,255171.11,4.5,395472.88,10.0,718245.82,4387447.16,18.0,549404.38,5.5,427600.87,10.0,718245.82,6082698.23,82990.95
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,435,Bucknell Elementary,510126000435,No,1982066.13,19.6,1305584.75,38373.33,3.0,72960.1,3.0,190818.67,5.0,412702.61,1975042.35,11.0,314474.66,3.0,190818.67,5.0,412702.61,2893038.29,41599.6
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,438,Bush Hill Elementary,510126000438,No,2392247.0,27.2,1684492.76,66236.05,4.0,120927.88,2.0,175434.95,5.5,411391.41,2389381.27,14.0,422002.63,4.0,237739.76,5.5,411391.41,3460515.07,97726.12
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,439,Camelot Elementary,510126000439,No,2898310.66,36.2,2014536.01,75675.02,5.0,151277.93,3.5,259147.11,6.5,473349.61,2890567.97,15.2,425364.6,5.5,311158.47,6.5,473349.61,4100440.65,82594.13
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,440,Cameron Elementary,510126000440,No,3068440.97,34.0,2176137.1,80495.8,4.0,117105.55,3.0,246836.29,7.0,528362.03,2833709.39,11.0,319816.87,4.0,264536.96,7.0,528362.03,3946425.25,82689.85
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,441,Canterbury Woods Elementary,510126000441,No,3602240.68,42.0,2816482.06,112737.89,5.5,148560.45,2.5,130184.06,16.21,507014.11,3527624.91,13.5,415721.78,3.5,155622.55,18.21,655072.42,4754041.66,115192.94
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,442,Cardinal Forest Elementary,510126000442,No,3098927.4,34.2,2084044.32,95294.0,6.0,168770.12,4.5,322625.1,7.0,523487.86,2856637.59,20.0,566537.72,5.5,361456.08,7.0,523487.86,4308119.25,103203.44
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,448,Chesterbrook Elementary,510126000448,No,3045002.74,35.9,2369901.67,37120.05,6.0,135950.93,2.5,188775.16,6.5,350374.98,2840805.7,14.0,389245.64,3.5,217489.63,6.5,350374.98,3797915.95,41347.85
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,449,Churchill Road Elementary,510126000449,No,3650862.96,43.0,2646416.27,179770.44,5.0,131215.77,4.5,315822.85,7.0,557408.07,3046001.54,10.0,289727.58,8.5,409882.7,7.0,557551.55,4303163.37,180464.52
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,450,Clermont Elementary,510126000450,No,3086148.91,31.0,2244105.54,92419.11,6.0,151762.48,2.5,201385.86,6.0,488895.03,2587327.5,10.0,267576.09,3.5,223712.97,6.0,488895.03,3567511.59,93788.31
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,452,Columbia Elementary,510126000452,No,2550671.37,32.0,1882128.39,99297.96,3.0,89903.99,3.0,148494.11,5.5,430144.88,2290856.98,9.0,275109.01,5.0,198202.69,5.5,430160.32,3194329.0,109887.52
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,453,Cooper Middle,510126000453,No,4166589.53,47.33,3015150.29,249125.69,0.0,-9.0,6.0,433154.73,9.0,718284.51,3505624.13,4.0,148153.67,7.0,455014.64,9.0,718284.51,4827076.95,251033.57
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,454,Crestwood Elementary,510126000454,No,3568632.44,42.0,2775277.35,44828.55,4.0,157247.99,3.8,255815.11,5.0,380291.99,3506033.96,14.0,431556.97,5.8,315289.35,5.0,380291.99,4633172.27,44828.55
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,455,Cunningham Park Elementary,510126000455,No,2506599.8,28.1,1889535.93,82574.62,2.0,84538.58,2.0,168734.02,5.0,363791.27,2595058.43,11.0,325758.3,2.0,168734.02,5.0,363791.27,3453342.02,99863.66
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,458,Dogwood Elementary,510126000458,No,4220079.19,49.0,3108504.56,91734.91,6.0,168640.39,5.0,345224.03,8.0,597710.21,4032377.58,19.0,569441.75,7.0,430262.03,8.0,597710.21,5629791.57,91734.91
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,460,Hutchison Elementary,510126000460,No,5808855.6,69.1,4376155.21,172341.2,11.0,311962.3,5.0,386925.02,12.0,733813.07,5250302.57,21.0,570096.1,7.0,439919.7,12.0,733940.24,6994258.61,175750.65
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,461,Edison High,510126000461,No,12432674.33,125.0,9321092.87,384193.01,2.0,50440.65,17.0,1272246.65,24.5,1788894.16,11307189.32,13.0,374261.75,19.0,1377635.42,24.5,1788894.16,14847980.65,391472.86
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,463,Fairfax High,510126000463,No,12806379.76,127.83,9517786.04,333746.31,1.0,23390.45,21.0,1427665.27,23.5,1837538.0,11236776.41,9.0,317276.9,28.0,1723703.08,23.5,1837538.0,15115294.39,347889.32
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,464,Fairfax Villa Elementary,510126000464,No,3108108.91,34.2,2160023.0,88064.32,7.0,239811.03,2.5,193933.85,7.5,514341.03,3126709.68,20.0,586563.18,4.5,244225.25,7.5,514341.03,4471839.14,90571.8
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,466,Fairhill Elementary,510126000466,No,2757537.03,31.5,1993085.95,66752.59,4.8,148577.04,2.5,193627.03,5.5,422247.01,2374359.01,9.8,311607.73,3.5,217240.58,5.5,422247.01,3325454.33,69063.23
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,467,Fairview Elementary,510126000467,No,3188708.56,35.2,2310878.29,72982.31,5.0,153875.65,3.0,222249.94,6.5,501704.68,2808820.28,13.0,399113.53,5.0,271953.98,6.5,501793.24,3981681.03,72982.31
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,468,Falls Church High,510126000468,No,12163923.82,131.5,9203109.48,588527.01,0.0,-9.0,20.0,1291328.41,22.0,1669485.93,11507871.1,11.0,304179.93,30.0,1647341.21,22.0,1669485.93,15128878.17,603131.11
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,469,Flint Hill Elementary,510126000469,No,3297677.88,36.1,2480754.89,100543.6,5.0,109205.29,3.0,232251.74,6.5,475465.96,2890814.28,10.0,245358.82,4.0,256220.75,6.5,475465.96,3867859.81,103718.06
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,470,Floris Elementary,510126000470,No,3647717.27,41.2,2822755.96,104544.41,6.0,171358.63,2.5,174565.01,7.0,479037.67,3333658.13,13.0,379009.19,5.5,247842.25,7.0,479037.67,4439547.24,106064.37
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,471,Forest Edge Elementary,510126000471,No,3178484.2,38.1,2279352.97,58278.21,4.0,114948.85,5.0,302136.41,7.0,482045.97,3064334.91,16.0,481175.33,6.0,331477.2,7.0,482045.97,4359033.41,74407.89
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,472,Forestdale Elementary,510126000472,No,3033158.11,36.0,2128239.35,79946.2,4.0,107881.62,2.5,198794.99,9.0,598242.15,3098380.52,21.0,583952.89,4.5,260563.99,9.0,598242.15,4541139.55,89973.51
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,473,Fort Hunt Elementary,510126000473,No,3137950.45,36.2,2364100.45,49275.41,7.0,181244.62,2.5,171881.91,5.5,420723.47,2867491.05,12.0,319916.19,4.5,214761.47,5.5,420723.47,3822892.18,53049.97
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,474,Sandburg Middle,510126000474,No,7276124.19,83.33,5573161.45,326765.65,1.0,23041.97,10.67,873046.57,11.0,806874.2,6688030.47,15.0,388216.44,10.67,873046.57,12.0,902156.45,8851449.93,344718.74
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,475,Whitman Middle,510126000475,No,5711219.07,59.67,4252903.54,193815.03,0.0,-9.0,8.0,641461.48,11.0,816854.05,5343471.79,9.0,285811.43,10.0,696511.26,11.0,817187.66,7142982.14,195002.09
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,476,Franconia Elementary,510126000476,No,2858839.48,31.7,2080477.24,57343.18,5.0,180104.93,2.0,143192.01,6.0,455065.3,2401872.32,8.0,295409.95,3.0,174755.99,6.0,455065.3,3327103.56,60189.3
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,477,Sherman Elementary,510126000477,No,2082925.49,25.0,1433710.25,97736.36,4.0,88047.61,2.0,150561.03,5.5,410606.6,2012350.33,12.0,307117.65,3.0,191325.57,5.5,410606.6,2921400.15,118766.01
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,478,Freedom Hill Elementary,510126000478,No,3132436.62,34.9,2163182.23,116490.48,5.0,184700.02,3.5,271334.06,7.5,513220.31,3012839.71,11.5,373141.45,9.5,449955.73,7.5,513220.31,4349157.2,120475.74
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,479,Frost Middle,510126000479,No,5644549.74,58.83,4084052.09,279851.38,0.0,-9.0,10.67,780461.48,18.0,780036.17,5959453.54,16.0,480656.32,13.67,930004.24,19.0,892429.29,8262543.39,296780.72
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,480,Garfield Elementary,510126000480,No,2361225.38,25.2,1658870.66,57674.98,4.0,115579.0,2.78,212566.98,5.5,374208.74,2064364.91,9.0,258861.95,3.78,244130.96,5.5,374208.74,2941566.56,59185.88
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,481,Glasgow Middle,510126000481,No,9158770.25,112.83,7303450.07,338231.05,0.0,-9.0,12.0,890724.01,13.0,964596.17,9226165.62,15.0,378840.4,12.0,890724.01,13.0,970488.08,11466218.11,353453.06
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,482,Glen Forest Elementary,510126000482,No,6090135.94,70.0,4537612.4,164511.72,10.0,312019.89,5.5,405329.27,12.0,835174.38,5640752.13,28.0,788958.15,9.5,541338.84,12.0,835174.38,7806223.5,169858.79
