LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_PSENR_NONIDEA_A3,SCH_PSENR_NONIDEA_A4,SCH_PSENR_NONIDEA_A5,SCH_PSENR_HI_M,SCH_PSENR_HI_F,SCH_PSENR_AM_M,SCH_PSENR_AM_F,SCH_PSENR_AS_M,SCH_PSENR_AS_F,SCH_PSENR_HP_M,SCH_PSENR_HP_F,SCH_PSENR_BL_M,SCH_PSENR_BL_F,SCH_PSENR_WH_M,SCH_PSENR_WH_F,SCH_PSENR_TR_M,SCH_PSENR_TR_F,TOT_PSENR_M,TOT_PSENR_F,SCH_PSENR_LEP_M,SCH_PSENR_LEP_F,SCH_PSENR_IDEA_M,SCH_PSENR_IDEA_F,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_TR_M,SCH_ENR_TR_F,TOT_ENR_M,TOT_ENR_F,SCH_ENR_LEP_M,SCH_ENR_LEP_F,SCH_ENR_504_M,SCH_ENR_504_F,SCH_ENR_IDEA_M,SCH_ENR_IDEA_F,SCH_LEPENR_HI_M,SCH_LEPENR_HI_F,SCH_LEPENR_AM_M,SCH_LEPENR_AM_F,SCH_LEPENR_AS_M,SCH_LEPENR_AS_F,SCH_LEPENR_HP_M,SCH_LEPENR_HP_F,SCH_LEPENR_BL_M,SCH_LEPENR_BL_F,SCH_LEPENR_WH_M,SCH_LEPENR_WH_F,SCH_LEPENR_TR_M,SCH_LEPENR_TR_F,TOT_LEPENR_M,TOT_LEPENR_F,SCH_LEPPROGENR_HI_M,SCH_LEPPROGENR_HI_F,SCH_LEPPROGENR_AM_M,SCH_LEPPROGENR_AM_F,SCH_LEPPROGENR_AS_M,SCH_LEPPROGENR_AS_F,SCH_LEPPROGENR_HP_M,SCH_LEPPROGENR_HP_F,SCH_LEPPROGENR_BL_M,SCH_LEPPROGENR_BL_F,SCH_LEPPROGENR_WH_M,SCH_LEPPROGENR_WH_F,SCH_LEPPROGENR_TR_M,SCH_LEPPROGENR_TR_F,TOT_LEPPROGENR_M,TOT_LEPPROGENR_F,SCH_LEPPROGENR_IDEA_M,SCH_LEPPROGENR_IDEA_F,SCH_IDEAENR_HI_M,SCH_IDEAENR_HI_F,SCH_IDEAENR_AM_M,SCH_IDEAENR_AM_F,SCH_IDEAENR_AS_M,SCH_IDEAENR_AS_F,SCH_IDEAENR_HP_M,SCH_IDEAENR_HP_F,SCH_IDEAENR_BL_M,SCH_IDEAENR_BL_F,SCH_IDEAENR_WH_M,SCH_IDEAENR_WH_F,SCH_IDEAENR_TR_M,SCH_IDEAENR_TR_F,TOT_IDEAENR_M,TOT_IDEAENR_F,SCH_IDEAENR_LEP_M,SCH_IDEAENR_LEP_F,SCH_504ENR_HI_M,SCH_504ENR_HI_F,SCH_504ENR_AM_M,SCH_504ENR_AM_F,SCH_504ENR_AS_M,SCH_504ENR_AS_F,SCH_504ENR_HP_M,SCH_504ENR_HP_F,SCH_504ENR_BL_M,SCH_504ENR_BL_F,SCH_504ENR_WH_M,SCH_504ENR_WH_F,SCH_504ENR_TR_M,SCH_504ENR_TR_F,TOT_504ENR_M,TOT_504ENR_F,SCH_504ENR_LEP_M,SCH_504ENR_LEP_F
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,411,Dinwiddie Elementary,510117000411,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,0,0,0,0,3,1,0,54,45,100,120,11,10,168,178,0,1,2,3,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,4,2,0,0,7,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,3,0,0
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,414,Midway Elementary,510117000414,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,7,5,0,0,0,0,0,0,25,26,153,159,5,8,190,198,1,3,5,3,25,15,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,2,1,20,14,1,0,25,15,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,5,3,0,0
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,416,Sutherland Elementary,510117000416,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,15,15,0,0,0,0,0,1,129,115,104,98,22,20,270,249,5,2,11,5,14,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,1,0,0,0,0,0,0,8,3,4,6,1,0,14,10,0,0,0,1,0,0,0,0,0,0,4,2,7,2,0,0,11,5,0,0
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,417,Southside Elementary,510117000417,No,Yes,Yes,No,9,2,0,0,0,0,0,0,10,8,17,11,1,0,37,21,3,0,2,5,46,31,0,0,0,0,0,0,106,98,107,96,17,12,276,237,18,11,0,2,28,15,16,11,0,0,0,0,0,0,0,0,2,0,0,0,18,11,16,11,0,0,0,0,0,0,0,0,2,0,0,0,18,11,1,0,3,0,0,0,0,0,0,0,8,4,17,10,0,1,28,15,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,418,Sunnyside Elementary,510117000418,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,6,5,0,0,0,0,0,0,33,24,93,91,5,8,137,128,0,0,2,2,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,13,12,0,0,20,12,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,0
VA,VIRGINIA,5101200,ESSEX CO PBLC SCHS,419,Essex High,510120000419,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,15,11,1,1,1,4,0,0,140,134,104,95,23,20,284,265,3,5,8,5,70,27,2,2,0,0,1,3,0,0,0,0,0,0,0,0,3,5,2,2,0,0,1,3,0,0,0,0,0,0,0,0,3,5,0,0,1,0,0,0,0,0,0,0,45,12,17,15,7,0,70,27,0,0,0,0,0,0,0,0,0,0,2,2,5,2,1,1,8,5,0,0
VA,VIRGINIA,5101200,ESSEX CO PBLC SCHS,420,Essex Intermediate,510120000420,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,10,7,1,0,1,3,0,0,117,109,62,68,14,20,205,207,3,3,10,7,41,20,2,2,0,0,0,1,0,0,0,0,1,0,0,0,3,3,2,1,0,0,0,1,0,0,0,0,1,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,22,12,15,7,3,1,41,20,0,0,0,0,2,0,0,0,0,0,6,2,2,4,0,1,10,7,0,0
VA,VIRGINIA,5101200,ESSEX CO PBLC SCHS,421,Tappahannock Elementary,510120000421,No,Yes,Yes,No,2,0,0,0,1,0,0,0,17,14,9,2,2,0,31,16,0,0,14,3,15,6,4,0,5,2,2,0,114,116,76,60,21,25,237,209,10,3,5,1,54,25,6,2,0,0,4,1,0,0,0,0,0,0,0,0,10,3,6,2,0,0,4,1,0,0,0,0,0,0,0,0,10,3,1,1,1,2,1,0,2,0,0,0,26,15,20,5,4,3,54,25,1,1,0,0,0,0,0,0,0,0,2,0,2,1,1,0,5,1,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,59,Chantilly High,510126000059,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,197,189,2,1,475,488,0,1,94,82,595,545,55,51,1418,1357,98,76,52,37,282,164,54,41,0,0,30,25,0,0,4,5,8,5,2,0,98,76,53,37,0,0,30,22,0,0,3,3,8,4,2,0,96,66,39,26,56,37,1,0,41,27,0,0,30,17,138,77,16,6,282,164,39,28,4,3,0,0,8,3,0,0,0,1,36,27,4,3,52,37,1,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,61,Belvedere Elementary,510126000061,No,No,Yes,Yes,22,12,1,0,8,2,0,0,5,3,15,2,0,0,51,19,0,0,34,7,148,178,3,2,41,39,0,1,63,52,94,79,11,20,360,371,124,125,2,3,70,27,88,97,1,0,13,10,0,0,12,9,10,9,0,0,124,125,88,97,1,0,13,10,0,0,12,9,10,9,0,0,124,125,20,14,29,14,1,0,8,6,0,0,4,4,26,3,2,0,70,27,20,14,0,0,0,0,0,0,0,0,1,1,1,2,0,0,2,3,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,73,Bren Mar Park Elementary,510126000073,No,No,Yes,No,2,4,0,0,1,1,0,0,2,2,1,0,0,0,6,7,0,0,0,0,94,110,0,3,43,31,0,2,59,53,54,43,4,8,254,250,135,125,0,0,37,30,68,69,0,2,24,22,0,0,31,19,12,12,0,1,135,125,68,69,0,2,24,22,0,0,31,19,12,12,0,1,135,125,24,27,16,15,0,1,1,3,0,0,6,6,14,5,0,0,37,30,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,86,Stone Middle,510126000086,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,117,108,1,1,51,44,1,0,29,35,172,171,23,11,394,370,54,25,21,17,77,45,40,18,0,0,6,2,0,0,1,1,6,4,1,0,54,25,39,17,0,0,4,1,0,0,1,1,6,3,1,0,51,22,27,11,26,19,1,0,9,2,0,0,10,7,26,17,5,0,77,45,27,11,4,1,0,0,0,2,0,0,1,1,14,13,2,0,21,17,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,88,Waples Mill Elementary,510126000088,No,Yes,Yes,No,2,1,0,0,5,2,0,0,1,0,24,11,0,0,32,14,0,0,27,11,40,41,0,0,102,112,0,0,12,17,273,248,23,47,450,465,39,54,13,10,97,50,9,11,0,0,16,21,0,0,0,2,13,19,1,1,39,54,8,10,0,0,14,19,0,0,0,1,12,18,2,1,36,49,7,8,12,1,0,0,12,7,0,0,3,3,66,38,4,1,97,50,8,10,2,1,0,0,0,0,0,0,1,1,10,6,0,2,13,10,1,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,422,Fairfax County Adult High,510126000422,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,11,7,0,0,4,3,0,0,3,0,2,0,1,1,21,11,14,8,0,0,0,0,9,6,0,0,2,2,0,0,1,0,1,0,1,0,14,8,9,6,0,0,2,2,0,0,1,0,1,0,1,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,423,Annandale High,510126000423,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,521,442,0,2,251,202,1,1,174,158,185,148,20,26,1152,979,329,226,14,11,212,114,232,166,0,0,44,25,0,0,36,22,17,12,0,1,329,226,228,164,0,0,44,25,0,0,34,20,14,11,0,1,320,221,103,45,101,62,0,0,31,10,0,0,32,19,41,20,7,3,212,114,104,45,3,4,0,0,1,1,0,0,1,1,8,5,1,0,14,11,2,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,424,Annandale Terrace Elementary,510126000424,No,Yes,Yes,No,15,16,0,0,1,6,0,0,5,3,1,2,0,0,22,27,0,0,0,0,169,189,0,3,50,58,0,0,44,60,38,28,4,2,305,340,194,205,3,1,69,21,123,128,0,2,33,27,0,0,20,32,17,16,1,0,194,205,122,127,0,2,33,27,0,0,20,32,17,16,1,0,193,204,51,18,32,13,0,0,15,1,0,0,6,6,14,1,2,0,69,21,51,18,0,0,0,0,1,0,0,0,2,1,0,0,0,0,3,1,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,426,Bailey's Elementary,510126000426,No,Yes,Yes,No,37,42,0,0,1,3,0,0,3,2,6,2,2,0,49,49,0,0,18,3,253,254,0,1,16,29,0,0,28,18,73,57,12,10,382,369,226,224,4,0,58,24,191,187,0,1,8,15,0,0,9,4,16,15,2,2,226,224,191,187,0,1,8,15,0,0,9,4,16,15,2,2,226,224,31,16,41,14,0,0,1,2,0,0,2,0,12,7,2,1,58,24,31,16,1,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,1,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,428,Beech Tree Elementary,510126000428,No,Yes,Yes,No,10,15,0,0,2,2,0,0,1,0,1,0,0,0,14,17,0,0,0,0,109,91,3,0,34,31,0,0,15,12,40,27,5,10,206,171,111,71,3,0,49,12,79,51,2,0,18,14,0,0,6,4,6,1,0,1,111,71,79,50,2,0,18,14,0,0,6,4,6,3,0,1,111,72,38,7,25,10,3,0,9,2,0,0,5,0,6,0,1,0,49,12,38,7,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,429,Belle View Elementary,510126000429,No,No,Yes,No,5,7,1,0,0,0,0,0,2,1,0,0,0,0,8,8,0,0,0,0,86,82,3,0,10,6,3,2,27,17,149,133,23,17,301,257,70,51,4,4,59,33,55,42,1,0,5,3,1,1,1,0,6,4,1,1,70,51,55,42,1,0,5,3,1,1,1,0,6,4,1,1,70,51,25,10,19,9,0,0,4,1,2,0,4,1,29,22,1,0,59,33,25,10,0,1,0,0,0,0,0,0,0,0,3,3,1,0,4,4,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,431,Braddock Elementary,510126000431,No,Yes,Yes,No,15,13,0,0,2,0,0,0,0,0,1,0,0,0,18,13,0,0,0,0,298,306,0,1,57,44,0,0,19,22,43,28,3,5,420,406,305,277,1,1,64,37,239,233,0,1,41,20,0,0,6,8,17,15,2,0,305,277,239,233,0,1,41,20,0,0,6,8,17,15,2,0,305,277,54,34,43,27,0,0,7,2,0,0,3,1,11,7,0,0,64,37,54,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,433,Brookfield Elementary,510126000433,No,Yes,Yes,No,4,13,0,0,2,3,0,0,4,1,1,1,1,0,12,18,0,0,0,0,190,167,1,0,94,99,2,0,53,34,88,77,14,18,442,395,184,164,10,1,63,38,123,102,1,0,41,46,0,0,7,2,10,11,2,3,184,164,123,102,1,0,41,45,0,0,7,2,10,11,2,3,184,163,28,14,28,19,0,0,6,5,0,0,11,3,17,7,1,4,63,38,28,14,1,0,0,0,2,0,0,0,0,0,4,1,3,0,10,1,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,435,Bucknell Elementary,510126000435,No,Yes,Yes,No,12,12,0,0,1,1,0,0,4,2,10,5,0,1,27,21,0,0,23,9,72,79,1,0,9,8,1,2,19,23,22,20,5,4,129,136,58,47,0,1,43,22,49,36,0,0,5,4,0,0,2,4,2,3,0,0,58,47,49,36,0,0,5,4,0,0,2,4,1,3,0,0,57,47,13,6,22,10,0,0,1,1,0,0,8,4,12,7,0,0,43,22,13,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,438,Bush Hill Elementary,510126000438,No,No,No,No,2,0,0,0,2,1,0,0,1,0,6,1,0,0,11,2,0,0,10,2,54,38,0,1,29,23,1,0,55,55,92,80,16,16,247,213,59,48,2,1,70,25,21,15,0,0,12,11,0,0,16,15,10,7,0,0,59,48,20,15,0,0,12,11,0,0,16,15,9,7,0,0,57,48,26,11,18,3,0,0,10,5,0,0,18,6,24,8,0,3,70,25,27,11,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,439,Camelot Elementary,510126000439,No,Yes,Yes,No,6,6,0,0,4,4,0,0,2,2,6,9,0,0,18,21,0,0,8,10,90,87,0,1,70,75,0,0,35,34,123,113,18,16,336,326,116,94,8,2,57,36,53,40,0,1,34,22,0,0,11,12,16,18,2,1,116,94,53,40,0,1,34,22,0,0,11,12,16,18,2,1,116,94,24,14,26,9,0,0,4,6,0,0,7,4,18,17,2,0,57,36,24,14,1,0,0,0,0,0,0,0,0,0,5,1,2,1,8,2,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,440,Cameron Elementary,510126000440,No,Yes,Yes,No,9,6,0,0,3,4,0,0,1,1,4,4,0,0,17,15,0,0,1,0,121,113,1,3,37,45,1,2,31,34,38,65,14,13,243,275,128,123,1,1,37,23,77,61,0,1,27,28,0,0,4,3,19,29,1,1,128,123,77,61,0,1,27,29,0,0,4,3,19,29,2,1,129,124,26,11,25,13,0,0,3,1,0,0,3,3,5,4,1,2,37,23,26,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,441,Canterbury Woods Elementary,510126000441,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,42,44,2,0,129,102,1,2,22,15,200,200,27,26,423,389,51,32,8,6,70,35,15,5,0,0,26,17,0,0,2,4,5,6,3,0,51,32,15,5,0,0,25,16,0,0,2,4,5,6,3,0,50,31,19,12,12,5,0,0,14,6,0,0,6,5,36,19,2,0,70,35,20,12,0,2,0,0,1,0,0,0,0,0,6,4,1,0,8,6,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,442,Cardinal Forest Elementary,510126000442,No,Yes,Yes,No,7,9,0,0,1,2,0,0,1,0,10,5,1,1,20,17,0,0,15,8,85,90,2,2,40,47,0,1,38,24,130,131,22,16,317,311,80,71,11,6,66,36,40,32,0,2,16,16,0,0,8,10,11,9,5,2,80,71,40,32,0,2,16,16,0,0,8,10,11,9,5,2,80,71,19,11,16,6,0,0,7,8,0,0,8,6,28,15,7,1,66,36,19,11,3,2,0,0,1,0,0,0,0,0,5,4,2,0,11,6,2,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,448,Chesterbrook Elementary,510126000448,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,21,7,0,0,45,71,0,0,6,1,257,207,29,24,358,310,13,14,8,9,42,18,1,0,0,0,8,11,0,0,0,0,4,2,0,1,13,14,2,0,0,0,8,11,0,0,0,0,4,2,0,1,14,14,2,0,3,0,0,0,7,2,0,0,1,0,29,13,2,3,42,18,2,0,1,0,0,0,1,0,0,0,0,0,6,9,0,0,8,9,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,449,Churchill Road Elementary,510126000449,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,32,18,2,0,148,103,1,0,11,9,200,174,33,30,427,334,37,29,17,5,45,19,5,4,0,0,18,11,0,0,0,1,13,12,1,1,37,29,5,4,0,0,17,11,0,0,0,1,12,12,1,1,35,29,5,3,7,1,0,0,2,1,0,0,0,1,29,16,7,0,45,19,5,1,2,1,1,0,4,0,0,0,1,0,9,4,0,0,17,5,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,450,Clermont Elementary,510126000450,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,70,46,1,1,26,25,0,0,16,17,176,179,29,25,318,293,53,32,8,8,36,15,31,14,1,1,12,9,0,0,4,1,4,7,1,0,53,32,31,14,1,1,12,9,0,0,4,1,4,7,1,0,53,32,10,6,9,1,0,0,3,2,0,0,2,1,21,10,1,1,36,15,10,6,2,0,0,0,0,0,0,0,0,0,6,8,0,0,8,8,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,452,Columbia Elementary,510126000452,No,No,No,No,1,0,0,0,1,0,0,0,0,0,4,0,0,0,6,0,0,0,6,0,74,66,1,0,42,42,0,0,38,42,84,82,15,15,254,247,99,69,4,1,41,22,43,36,0,0,22,15,0,0,20,11,10,6,4,1,99,69,43,36,0,0,22,15,0,0,20,11,10,6,4,1,99,69,17,10,10,8,0,0,7,2,0,0,3,3,17,8,4,1,41,22,17,10,0,0,0,0,0,0,0,0,2,0,2,1,0,0,4,1,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,453,Cooper Middle,510126000453,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,33,24,3,0,81,100,0,0,8,12,295,300,24,31,444,467,13,12,16,16,56,25,2,0,0,0,3,5,0,0,0,0,7,7,1,0,13,12,2,0,0,0,2,5,0,0,0,0,4,2,1,0,9,7,3,2,4,0,1,0,5,4,0,0,0,1,42,19,4,1,56,25,3,2,1,1,0,0,2,0,0,0,0,0,13,15,0,0,16,16,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,454,Crestwood Elementary,510126000454,No,Yes,Yes,No,18,17,0,0,1,0,0,0,0,0,1,2,0,1,20,20,0,0,0,0,224,199,1,0,58,46,0,1,13,14,37,27,2,5,335,292,190,149,4,2,42,14,152,123,1,0,21,21,0,0,6,0,10,5,0,0,190,149,152,122,2,0,21,21,0,0,6,0,10,5,0,0,191,148,30,9,33,9,0,0,4,2,0,0,0,1,5,2,0,0,42,14,30,9,1,0,0,0,1,1,0,0,0,0,2,1,0,0,4,2,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,455,Cunningham Park Elementary,510126000455,No,No,Yes,No,7,1,0,0,3,1,0,0,1,0,10,7,0,0,21,9,0,0,11,5,75,78,0,1,39,36,0,0,7,4,134,112,11,17,266,248,67,65,7,4,54,32,44,55,0,0,9,4,0,0,2,1,12,5,0,0,67,65,44,55,0,0,9,4,0,0,2,1,12,5,0,0,67,65,16,11,21,11,0,1,4,2,0,0,0,3,29,15,0,0,54,32,16,11,0,0,0,0,1,1,0,0,0,0,6,3,0,0,7,4,1,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,458,Dogwood Elementary,510126000458,No,Yes,Yes,No,15,19,0,2,1,3,1,0,3,5,1,1,0,0,21,30,0,0,0,0,247,220,2,3,14,15,1,1,48,53,34,36,12,6,358,334,212,171,5,2,55,34,182,151,2,0,8,5,0,0,11,7,8,7,1,1,212,171,182,150,2,0,8,5,0,0,11,7,8,7,1,1,212,170,40,24,39,25,0,1,2,0,0,0,6,5,7,3,1,0,55,34,40,25,4,2,0,0,0,0,0,0,0,0,0,0,1,0,5,2,2,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,460,Hutchison Elementary,510126000460,No,Yes,Yes,Yes,20,16,1,0,3,1,0,0,3,4,2,0,0,0,29,21,0,0,0,0,370,376,1,0,61,59,0,0,40,27,43,21,10,8,525,491,345,327,7,3,71,31,283,284,0,0,32,29,0,0,9,5,17,7,4,2,345,327,283,284,0,0,32,29,0,0,9,5,17,7,4,2,345,327,57,26,49,26,0,0,6,2,0,0,5,1,10,1,1,1,71,31,57,26,5,3,0,0,0,0,0,0,1,0,1,0,0,0,7,3,2,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,461,Edison High,510126000461,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,375,342,3,7,162,121,1,1,222,220,270,247,47,40,1080,978,185,118,34,32,176,96,136,83,1,1,15,10,0,0,25,15,7,8,1,1,185,118,132,81,1,1,15,9,0,0,24,12,6,7,1,1,179,111,64,31,78,39,1,2,16,5,0,0,35,26,39,19,7,5,176,96,66,31,5,8,0,0,0,2,0,0,7,3,18,16,4,3,34,32,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,463,Fairfax High,510126000463,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,278,250,1,1,255,263,1,1,119,100,450,485,66,55,1170,1155,134,91,48,38,177,82,78,55,0,0,22,14,0,0,3,4,28,18,3,0,134,91,75,55,0,0,18,12,0,0,3,4,27,16,2,0,125,87,33,11,55,28,0,0,21,7,0,0,24,2,67,39,10,6,177,82,35,12,6,6,0,0,7,3,1,0,4,1,28,25,2,3,48,38,2,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,464,Fairfax Villa Elementary,510126000464,No,No,No,No,7,0,0,0,4,0,0,0,1,0,10,3,1,1,23,4,0,0,23,4,71,61,1,2,69,84,0,0,31,21,138,127,24,10,334,305,84,78,4,4,90,35,37,30,0,1,18,21,0,0,7,5,20,19,2,2,84,78,37,30,0,1,18,20,0,0,6,5,19,19,1,1,81,76,28,15,26,9,0,0,11,3,0,0,10,4,40,17,3,2,90,35,29,15,0,0,0,0,0,1,0,0,0,0,2,2,2,1,4,4,1,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,466,Fairhill Elementary,510126000466,No,Yes,Yes,No,3,1,0,0,5,1,0,0,1,0,3,1,0,0,12,3,0,0,1,0,68,67,0,0,82,69,1,1,19,24,114,88,23,25,307,274,73,66,5,2,31,14,36,33,0,0,18,8,0,0,2,2,14,19,3,4,73,66,36,33,0,0,18,8,0,0,3,2,14,19,3,4,74,66,9,3,6,3,0,0,4,1,0,0,4,3,13,5,4,2,31,14,9,2,2,0,0,0,0,0,0,0,1,0,2,1,0,1,5,2,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,467,Fairview Elementary,510126000467,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,44,36,2,0,25,27,1,0,14,25,236,218,30,23,352,329,37,27,14,6,62,30,15,10,1,0,6,4,0,0,0,1,12,12,3,0,37,27,15,10,2,0,6,4,0,0,0,2,12,12,3,0,38,28,12,5,9,4,0,0,6,1,0,0,3,2,41,23,3,0,62,30,12,5,1,0,0,0,1,1,0,0,0,0,12,4,0,1,14,6,0,1
